,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Defending Disclosure in Software Licensing [article],"Hillman, Robert A. (Cited 1454 times); O'Rourke, Maureen (Cited 1032 times)","University of Chicago Law Review, Vol. 78, Issue 1 (Winter 2011), pp. 95-114",20,na,18," Contracts, Licensing, Science and Technology, Software, Law and Society, Commercial Code, Uniform Commercial Code"
0,Contract Modification in Iowa-Recker v. Gustafson and the Resurrection of the Preexisting Duty Doctrine [article],"Hillman, Robert A. (Cited 1454 times)","Iowa Law Review, Vol. 65, Issue 2 (January 1980), pp. 343-362",17,1,3," Commercial Code, Uniform Commercial Code, Contracts, Consumer Protection Law"
0,Instinct with an Obligation and the Normative Ambiguity of Rhetorical Power [article],"Hillman, Robert A. (Cited 1454 times)","Ohio State Law Journal, Vol. 56, Issue 3 (1995), pp. 775-814",16,na,2," Costs, Employment, Good Faith, Crimes, Violence, Death, Wrongful Death"
0,The Rhetoric of Legal Backfire [article],"Hillman, Robert A. (Cited 1454 times)","Boston College Law Review, Vol. 43, Issue 4 (July 2002), pp. 819-862",16,na,1," Legislation, Natural Resources Law, Administration Law, Evidence"
0,Triumph of Gilmore's the Death of Contract [article],"Hillman, Robert A. (Cited 1454 times)","Northwestern University Law Review, Vol. 90, Issue 1 , pp. 32-48",15,na,17," Death, Contracts, Jurisprudence, Economics, Law and Economics"
0,The Unfulfilled Promise of Promissory Estoppel in the Employment Setting [article],"Hillman, Robert A. (Cited 1454 times)","Rutgers Law Journal, Vol. 31, Issue 1 (Fall 1999), pp. 1-28",15,na,5," Contracts, Employment, Estoppel, Labor Law"
0,Contract Lore [article],"Hillman, Robert A. (Cited 1454 times)","Journal of Corporation Law, Vol. 27, Issue 4 (Summer 2002), pp. 505-518",15,na,6," Contracts, General, Damages, Liability, Strict Liability"
0,Standards for Revising Article 2 of the U.C.C.: The Nom Clause Model [article],"Hillman, Robert A. (Cited 1454 times)","William and Mary Law Review, Vol. 35, Issue 4 (Summer 1994), pp. 1509-1532",14,na,4," Commercial Code, Uniform Commercial Code, Commercial Law, Damages, Remedies"
0,Rethinking Consideration in the Electronic Age [article],"Hillman, Robert A. (Cited 1454 times); O'Rourke, Maureen A. (Cited 1032 times)","Hastings Law Journal, Vol. 61, Issue 2 (2009-2010), pp. 311-336",14,na,12," Age, Contracts, Intellectual Property Law, Science and Technology, Procurement, Software, Copyright"
0,Admissibility of Evidence Seized by Private University Officials in Violation of Fourth Amendment Standards [article],"Hillman, Robert A. (Cited 1454 times)","Cornell Law Review, Vol. 56, Issue 3 , pp. 507-518",13,1,2," Constitutional Law, Schools, International Law"
0,Evidentiary Problems in-and Solutions for-the Uniform Commercial Code [article],"Allen, Ronald J. (Cited 2412 times); Hillman, Robert A. (Cited 1454 times)","Duke Law Journal, Vol. 1984, Issue 1 (February 1984), pp. 92-119",12,na,1," Commercial Code, Uniform Commercial Code, Burden of Proof, Presumptions, Proof"
0,Contract Law in Context: The Case of Software Contracts [article],"Hillman, Robert A. (Cited 1454 times)","Wake Forest Law Review, Vol. 45, Issue 3 (2010), pp. 669-688",11,na,22," Contracts, Science and Technology, Software, Consumer Credit, Credit"
0,Artilce 29(2) of the United Nations Convention on Contracts for the International Sale of Goods: A New Effort at Clarifying the Legal Effect of No Oral Modification Clauses [comments],"Hillman, Robert A. (Cited 1454 times)","Cornell International Law Journal, Vol. 21, Issue 3 (1988), pp. 449-466",10,na,30," Contracts, United Nations, Advertising"
0,Principles of the Law of Software Contracts: Some Highlights [article],"Hillman, Robert A. (Cited 1454 times); O'Rourke, Maureen A. (Cited 1032 times)","Tulane Law Review, Vol. 84, Issue 6 (June 2010), pp. 1519-1540",7,na,16," Contracts, Software"
0,Drafting Chapter 2 of the ALI's Employment Law Restatement in the Shadow of Contract Law: An Assessment of the Challenges and Results [article],"Hillman, Robert A. (Cited 1454 times)","Cornell Law Review, Vol. 100, Issue 6 (September 2015), pp. 1341-1368",6,na,5," Contracts, Employment"
0,How to Create a Commercial Calamity [article],"Hillman, Robert A. (Cited 1454 times)","Ohio State Law Journal, Vol. 68, Issue 1 (2007), pp. 335-348",6,na,2," Contracts, Commercial Code, Statute of Frauds, Uniform Commercial Code, Commercial Law"
0,Enriching Case Reports [article],"Hillman, Robert A. (Cited 1454 times)","Saint Louis University Law Journal, Vol. 44, Issue 4 (Fall 2000), pp. 1197-1204",5,na,2," Contracts, Legal Services, Law Enforcement and Corrections"
0,Comment: More in Defense of U.C.C. Methodology [comments],"Hillman, Robert A. (Cited 1454 times)","Louisiana Law Review, Vol. 62, Issue 4 (Summer 2002), pp. 1153-1164",5,na,2," Contracts, International Law, Sentencing, Jurisprudence, Commercial Law"
0,Contract Modification and Self-Help Specific Performance: A Reaction to Professor Narasimhan [article],"Hillman, Robert A. (Cited 1454 times)","Cornell Law Review, Vol. 75, Issue 1 , pp. 62-82",4,na,2," Contracts, Remedies, Commercial Law, Comparative Law, International Law"
0,What the Knicks Debacle of '97 Can Teach Students about the Nature of Rules [article],"Hillman, Robert A. (Cited 1454 times)","Journal of Legal Education, Vol. 47, Issue 3 (September 1997), pp. 393-400",4,na,na," Students, Constitutions, Courts, Sanctions, Sports"
0,U.C.C. Article 2 Express Warranties and Disclaimers in the Twenty-First Century [article],"Hillman, Robert A. (Cited 1454 times)","Duquesne Business Law Journal , Vol. 11, Issue 2 (Spring 2009), pp. 167-174",3,na,2," Disclaimers, Warranties, Commercial Law, Commercial Code, Uniform Commercial Code"
0,Why Law Teachers Should Teach Undergraduates [comments],"Clermont, Kevin M. (Cited 2349 times); Hillman, Robert A. (Cited 1454 times)","Journal of Legal Education, Vol. 41, Issue 2 (1991), pp. 289-298",3,na,2," Teachers, Arts, Education, Legal Education"
0,Precedent in Contract Cases and the Importance of the Whole Story [article],"Hillman, Robert A. (Cited 1454 times)","Temple Law Review, Vol. 87, Issue 4 (Summer 2015), pp. 759-772",2,na,13," Contracts, Practice and Procedure"
0,Maybe Dick Speidel Was Right about Court Adjustment [article],"Hillman, Robert A. (Cited 1454 times)","San Diego Law Review, Vol. 46, Issue 3 (August-September 2009), pp. 595-608",2,na,2," Remedies, Contracts, Statutory Construction"
0,The Supreme Court's Application of Ordinary Contract Principles to the Issue of the Duration of Retiree Healthcare Benefits: Perpetuating the Interpretation/Gap-Filling Quagmire [article],"Hillman, Robert A. (Cited 1454 times)","ABA Journal of Labor and Employment Law, Vol. 32, Issue 3 (Spring 2017), pp. 299-326",1,na,4," Contracts, Health Law, Supreme Court of the United States, Employment, Labor Law, Retirement"
0,Nancy Kim's Wrap Contracts Symposium: Foreword [comments],"Hillman, Robert A. (Cited 1454 times)","Southwestern Law Review, Vol. 44, Issue 2 (2014), pp. 209-214",1,na,3," Contracts, War"
0,The Best Law School Subject [comments],"Hillman, Robert A. (Cited 1454 times); Summers, Robert S. (Cited 1636 times)","Seattle University Law Review, Vol. 21, Issue 4 (Spring 1998), pp. 735-740",1,na,1," Contracts, Remedies, Torts, Liability, Estoppel, Trade Regulation"
0,The Many Dimensions of Private Law [article],"Hillman, Robert A. (Cited 1454 times)","Canadian Business Law Journal, Vol. 40, Issue 3 (October, 2004), pp. 384-395",1,na,2," Civil Law, Common Law, Private International Law, International Law, Reception of Law, Roman Law"
0,The Future of Fault in Contract Law [article],"Hillman, Robert A. (Cited 1454 times)","Duquesne Law Review, Vol. 52, Issue 2 (Summer 2014), pp. 275-302",1,na,10," Liability, Strict Liability, Contracts, Damages, Economics"
0,Empiricism in Bankruptcy [article],"Hillman, Robert A. (Cited 1454 times)","Cornell Law Review, Vol. 75, Issue 5 , pp. 1094-1108",na,na,1," Bankruptcy, Women, Bankruptcy Law"
0,Contracts of Indefinite Duration: Protecting against Wrongful Terminations [article],"Hillman, Robert A. (Cited 1454 times)","Cornell Law Forum, Vol. 10, Issue 1 (June 1983), pp. 2-6",na,na,na," Contracts, Franchising, Good Faith"
0,A Practical View of Impracticability [article],"Hillman, Robert A. (Cited 1454 times)","Cornell Law Forum, Vol. 16, Issue 1 (June 1989), pp. 2-5",na,na,1," Yk, Contracts"
0,Bankruptcy Discharge: A Brief Historical Sketch [article],"Hillman, Robert A. (Cited 1454 times)","Cornell Law Forum, Vol. 18, Issue 1 (July 1991), pp. 2-5",na,na,na," Bankruptcy, Property"
0,Looking Back from Twenty Years Out [article],"Hillman, Robert A. (Cited 1454 times)","Cornell Law Forum, Vol. 19, Issue 2 (November 1992), pp. 13-16",na,na,na," International Law, Research"
0,Sales Law in Transition [article],"Hillman, Robert A. (Cited 1454 times)","Cornell Law Forum, Vol. 22, Issue 2 (November 1995), pp. 15-18",na,na,1," Contracts, International Trade, Commercial Law, Sales, Treaties, Bankruptcy Law, International Law"
0,Contract Lore [article],"Hillman, Robert A. (Cited 1454 times)","Cornell Law Forum, Vol. 30, Issue 1 (Summer 2003), pp. 8-14",na,na,3," Contracts, General, Damages, Liability, Strict Liability"
0,A Pragmatist's View of Promissory Law with a Focus on Consent and Reliance [article],"Hillman, Robert A. (Cited 1454 times)","William and Mary Business Law Review, Vol. 9, Issue 2 (February 2018), pp. 419-434",na,na,7," Consent, Commerce, Contracts"
0,Consumer Internet Standard Form Contracts in India: A Proposal [article],"Hillman, Robert A. (Cited 1454 times)","National Law School of India Review, Vol. 29, Issue 1 (2017), pp. 70-85",na,na,32," Contracts, Internet"
0,Enriching the Contracts Course [article],"Hillman, Robert A. (Cited 1454 times)","University of Hawai'i Law Review, Vol. 26, Issue 2 (Summer 2004), pp. 435-440",na,na,7," Contracts, Legal Profession, Legal Services, Professional Ethics"
0,Article 2 of the UCC: Some Thoughts on Success or Failure in the Twenty-First Century [article],"Hillman, Robert A. (Cited 1454 times)","Barry Law Review, Vol. 23, Issue 2 (Spring 2018), pp. 165-178",na,na,25," Commercial Law, Contracts"
0,Comments in Reply [comments],"Hillman, Robert A. (Cited 1454 times)","Journal of Legal Education, Vol. 48, Issue 1 (March 1998), pp. 152-152",na,na,na," Students, Sanctions, Sports, Courts, Dispute Resolution"
