,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,"Space, Time, and Historical Injustice: A Feminist Conflict-of-Laws Approach to the Comfort Women Agreement [article]","Knop, Karen (Cited 250 times); Riles, Annelise (Cited 291 times)","Cornell Law Review, Vol. 102, Issue 4 (May 2017), pp. 853-928",3,na,82," Conflict of Laws, Military, War and Peace, Women, Military Law, Slavery"
0,Models and Documents: Artefacts of International Legal Knowledge [article],"Riles, Annelise (Cited 291 times)","International and Comparative Law Quarterly, Vol. 48, Issue 4 (October 1999), pp. 805-825",3,na,9," International Law, International Relations"
0,Rights Inside Out: The Case of the Women's Human Rights Campaign [article],"Riles, Annelise (Cited 291 times)","Leiden Journal of International Law, Vol. 15, Issue 2 (June 2002), pp. 285-306",3,na,1," Women, Human Rights Law"
0,The Global Designs: The Aesthetics of International Legal Practice [article],"Riles, Annelise (Cited 291 times)","American Society of International Law Proceedings, Vol. 93, pp. 28-34",1,na,4," International Law, Legal Profession, Legal Research, Civil Law"
0,Beyond Bunker and Vaccine: The DNC Hack as a Conflict of Laws Issue [article],"Johns, Fleur (Cited 77 times); Riles, Annelise (Cited 291 times)","AJIL Unbound, Vol. 110, pp. 347-351",1,na,6," Banking, Human Rights Law, Information Privacy, Military, War and Peace"
0,Introducing Discipline: Anthropology and Human Rights Administrations [article],"Jean-Klein, Iris; Riles, Annelise (Cited 291 times)","PoLAR: Political and Legal Anthropology Review, Vol. 28, Issue 2 (2005), pp. 173-202",na,na,10," Anthropology, Discipline, Human Rights, Human Rights Law"
0,The New Bureaucracies of Virtue [article],"Jacob, Marie-Andree (Cited 9 times); Riles, Annelise (Cited 291 times)","PoLAR: The Political and Legal Anthropology Review, Vol. 30, Issue 2 (2007), pp. 181-191",na,na,11," Education, Ethics, Globalization, Medical Jurisprudence, Research, Bioethics, Health"
0,Hope in the Law [article],"Riles, Annelise (Cited 291 times)","Cornell Law Forum, Vol. 35, Issue 2 (Fall 2009), pp. 8-13",na,na,2," Insurance, Human Rights, Human Rights Law, Animals, Industry, Regulation"
0,From Comparison to Collaboration: Experiments with a New Scholarly and Political Reform [article],"Riles, Annelise (Cited 291 times)","Law and Contemporary Problems, Vol. 78, Issue 1 & 2 (2015), pp. 147-184",na,na,17," Bankruptcy, Consumer Credit, Anthropology, International Law, Banking"
0,"Anthropology, Human Rights and Legal Knowledge: Culture in the Iron Cage [article]","Riles, Annelise (Cited 291 times)","Finnish Yearbook of International Law, Vol. 15, pp. 9-38",na,na,6,na
0,Introduction to Symposium on Cybersecurity and the Changing International Law of Data [comments],"Johns, Fleur (Cited 77 times); Riles, Annelise (Cited 291 times)","AJIL Unbound, Vol. 110, pp. 335-336",na,na,3," Banking, Human Rights Law, Information Privacy, Military, War and Peace"
0,Introduction [comments],"Riles, Annelise (Cited 291 times)","PoLAR: Political and Legal Anthropology Review, Vol. 26, Issue 1 (May 2003), pp. 28-28",na,na,4," Anthropology, Boundaries, Human Rights, Comparative Law, Research"
0,Introduction [comments],"Riles, Annelise (Cited 291 times)","PoLAR: Political and Legal Anthropology Review, Vol. 26, Issue 2 (November 2003), pp. 1-7",na,na,4," Democracy, Philosophy, Jurisprudence"
