Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
"The Google Book Search Settlement: Ends, Means, and the Future of Books [article]","Grimmelmann, James (Cited 512 times)",9477,"Advance: The Journal of the ACS Issue Briefs, Vol. 3, Issue 1 (2009), pp. 15-30",3 Advance 15 (2009),na,na,4,na
Third Parties to the Rescue [reviews],"Grimmelmann, James (Cited 512 times)",9477,"Jotwell: The Journal of Things We Like (Lots), Vol. 2009, pp. [15]-[16]",na,na,na,na,na
Good Faith Scholarship [reviews],"Grimmelmann, James (Cited 512 times)",9477,"Jotwell: The Journal of Things We Like (Lots), Vol. 2010, pp. [201]-[202]",na,na,na,na,na
Undiplomatic Immunity [reviews],"Grimmelmann, James (Cited 512 times)",9477,"Jotwell: The Journal of Things We Like (Lots), Vol. 2011, pp. [43]-[44]",na,na,na,na,na
"If Code is Law, Then Coders are Lawyers [reviews]","Grimmelmann, James (Cited 512 times)",9477,"Jotwell: The Journal of Things We Like (Lots), Vol. 2012, pp. [139]-[141]",na,na,na,na,na
Discrimination by Database [reviews],"Grimmelmann, James (Cited 512 times)",9477,"Jotwell: The Journal of Things We Like (Lots), Vol. 2014, pp. [230]-[231]",na,na,na,na,na
An Offer You Can't Understand [reviews],"Grimmelmann, James (Cited 512 times)",9477,"Jotwell: The Journal of Things We Like (Lots), Vol. 2015, pp. [458]-[460]",na,na,na,na,na
Police Force [reviews],"Grimmelmann, James (Cited 512 times)",9477,"Jotwell: The Journal of Things We Like (Lots), Vol. 2016, pp. [208]-[211]",na,na,na,na,na
Make America Troll Again [reviews],"Grimmelmann, James (Cited 512 times)",9477,"Jotwell: The Journal of Things We Like (Lots), Vol. 2017, pp. 1-2",na,na,na,8,na
Extraordinary Popular Delusions and the Madness of ICO Crowdfunding [reviews],"Grimmelmann, James (Cited 512 times)",9477,"Jotwell: The Journal of Things We Like (Lots), Vol. 2018, pp. 1-3",na,na,na,12,na
The Cancer of the Internet [reviews],"Grimmelmann, James (Cited 512 times)",9477,"Jotwell: The Journal of Things We Like (Lots), Vol. 2013, pp. [171]-[173]",na,na,na,na,na
The Merchants of MOOCs [article],"Grimmelmann, James (Cited 512 times)",9477,"Seton Hall Law Review, Vol. 44, Issue 4 (2014), pp. [i]-1049",44 Seton Hall L. Rev. [i] (2014),na,na,na,na
Privacy as Product Safety [article],"Grimmelmann, James (Cited 512 times)",9477,"Widener Law Journal, Vol. 19, Issue 3 (2010), pp. 793-828",na,na,na,24,na
Saving Facebook: A Response to Professor Freiwald [comments],"Grimmelmann, James (Cited 512 times)",9477,"Iowa Law Review Bulletin, Vol. 95, pp. 13-16",na,na,na,4,na
The Lolcat Theory of Internet Law [reviews],"Grimmelmann, James (Cited 512 times)",9477,"Jotwell: The Journal of Things We Like (Lots), Vol. 2019, pp. 1-3",na,na,na,na,na
