Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
The Legacy of Loving [article],"Gregory, John DeWitt (Cited 168 times); Grossman, Joanna L. (Cited 550 times)",3095,"Howard Law Journal, Vol. 51, Issue 1 (Fall 2007), pp. 15-52",51 Howard L.J. 15 (Fall 2007),19,na,15,na
Fear and Loathing in Massachusetts: Same-Sex Marriage and Some Lessons from the History of Marriage and Divorce [article],"Grossman, Joanna L. (Cited 550 times)",3095,"Boston University Public Interest Law Journal, Vol. 14, Issue 1 (Fall 2004), pp. 87-116",na,17,na,22,na
Making a Federal Case Out of It: Section 1981 and At-Will Employment [article],"Grossman, Joanna L. (Cited 550 times)",3095,"Brooklyn Law Review, Vol. 67, Issue 2 (2001), pp. 329-380",na,14,3,2,na
Separated Spouses [reviews],"Grossman, Joanna L. (Cited 550 times)",3095,"Stanford Law Review, Vol. 53, Issue 6 (July 2001), pp. 1613-1668",na,11,na,5,na
"Adoption in the Progressive Era: Preserving, Creating, and Re-Creating Families [article]","Guthrie, Chris (Cited 2716 times); Grossman, Joanna L. (Cited 550 times)",3095,"American Journal of Legal History, Vol. 43, Issue 3 (July 1999), pp. 235-253",43 Am. J. Legal Hist. 235 (1999),10,na,5,na
Feminist Law Journals and the Rankings Conundrum [article],"Grossman, Joanna L. (Cited 550 times)",3095,"Columbia Journal of Gender and Law, Vol. 12, Issue 3 (2003), pp. 522-531",na,9,na,na,na
Moving Forward Looking Back: A Retrospective on Sexual Harassment Law [comments],"Grossman, Joanna L. (Cited 550 times)",3095,"Boston University Law Review, Vol. 95, Issue 3 (May 2015), pp. 1029-1048",na,8,na,83,na
Family Law's Loose Cannon [reviews],"Grossman, Joanna L. (Cited 550 times)",3095,"Texas Law Review, Vol. 93, Issue 3 (February 2015), pp. 681-704",na,8,na,8,na
Parentage without Gender [article],"Grossman, Joanna L. (Cited 550 times)",3095,"Cardozo Journal of Conflict Resolution, Vol. 17, Issue 3 (Spring 2016), pp. 717-748",na,7,na,19,na
Family Boundaries: Third-Party Rights and Obligations with Respect to Children [article],"Grossman, Joanna L. (Cited 550 times)",3095,"Family Law Quarterly, Vol. 40, Issue 1 (Spring 2006), pp. 1-6",na,5,na,3,na
Expanding the Core: Pregnancy Discrimination Law as It Approaches Full Term [article],"Grossman, Joanna L. (Cited 550 times)",3095,"Idaho Law Review, Vol. 52, Issue 3 (2016), pp. 825-866",na,5,3,26,na
Guardians: A Research Note [article],"Friedman, Lawrence M. (Cited 3310 times); Grossman, Joanna L. (Cited 550 times); Guthrie, Chris (Cited 2716 times)",3095,"American Journal of Legal History, Vol. 40, Issue 2 (April 1996), pp. 146-166",40 Am. J. Legal Hist. 146 (1996),4,na,14,na
The Road Less Taken: Annulment at the Turn of the Century [article],"Grossman, Joanna (Cited 550 times); Guthrie, Chris (Cited 2716 times)",3095,"American Journal of Legal History, Vol. 40, Issue 3 (July 1996), pp. 307-330",40 Am. J. Legal Hist. 307 (1996),2,na,1,na
Constitutional Parentage [article],"Grossman, Joanna L. (Cited 550 times)",3095,"Constitutional Commentary, Vol. 32, Issue 2 (Summer 2017), pp. 307-340",na,2,na,32,na
A Private Underworld: The Naked Body in Law and Society [article],"Friedman, Lawrence M. (Cited 3310 times); Grossman, Joanna L. (Cited 550 times)",3095,"Buffalo Law Review, Vol. 61, Issue 1 (January 2013), pp. 169-214",61 Buff. L. Rev. 169 (2013),1,na,26,na
Double Take: The Law of Embezzled Lives [article],"Friedman, Lawrence M. (Cited 3310 times); Grossman, Joanna L. (Cited 550 times)",3095,"University of Cincinnati Law Review, Vol. 83, Issue 1 (Fall 2014), pp. 117-170",83 U. Cin. L. Rev. 117 (2014-2015),1,na,8,na
"Introduction to Amici Curiae Brief in Young v. United Parcel Service, Inc. [article]","Brake, Deborah L. (Cited 584 times); Grossman, Joanna L. (Cited 550 times)",3095,"Women's Rights Law Reporter, Vol. 36, Issue 1 (Fall 2014), pp. 66-74",36 Women's Rts. L. Rep. 66 (2014-2015),1,na,1,na
Dual Parenthood and Inheritance Problems [reviews],"Grossman, Joanna (Cited 550 times)",3095,"Jotwell: The Journal of Things We Like (Lots), Vol. 2010, pp. [143]-[144]",na,na,na,na,na
The Family as an Economic Unit [reviews],"Grossman, Joanna (Cited 550 times)",3095,"Jotwell: The Journal of Things We Like (Lots), Vol. 2011, pp. [180]-[181]",na,na,na,na,na
Is the Tort of Wrongful Seduction Still Viable - A North Carolina Court Will Get the Chance to Decide [article],"Grossman, Joanna (Cited 550 times)",3095,"North Carolina State Bar Journal, Vol. 8, Issue 2 (Summer 2003), pp. 16-19",8 N.C. St. B.J. 16 (2003),na,na,na,na
