Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
On What Distinguishes New Originalism from Old: A Jurisprudential Take [article],"Berman, Mitchell N. (Cited 1319 times); Toh, Kevin (Cited 81 times)",42,"Fordham Law Review, Vol. 82, Issue 2 (November 2013), pp. 545-576",na,30,na,24,na
The Normative Functions of Coercion Claims [article],"Berman, Mitchell N. (Cited 1319 times)",42,"Legal Theory, Vol. 8, Issue 1 (March 2002), pp. 45-90",8 LEG 45 (2002),30,na,15,na
Guillen and Gullibility: Piercing the Surface of Commerce Clause Doctrine [article],"Berman, Mitchell N. (Cited 1319 times)",42,"Iowa Law Review, Vol. 89, Issue 5 (May 2004), pp. 1487-1534",89 Iowa L. Rev. 1487 (2003-2004),29,na,3,na
Aspirational Rights and the Two-Output Thesis [comments],"Berman, Mitchell N. (Cited 1319 times)",42,"Harvard Law Review Forum, Vol. 119, pp. 220-229",na,25,na,7,na
Let 'em Play: A Study in the Jurisprudence of Sport [article],"Berman, Mitchell N. (Cited 1319 times)",42,"Georgetown Law Journal, Vol. 99, Issue 5 (June 2011), pp. 1325-1370",99 Geo. L.J. 1325 (2010-2011),21,na,9,na
Constitutional Constructions and Constitutional Decision Rules: Thoughts on the Carving of Implementation Space [article],"Berman, Mitchell N. (Cited 1319 times)",42,"Constitutional Commentary, Vol. 27, Issue 1 (Fall 2010), pp. 39-70",na,18,na,7,na
Provocation Manslaughter as Partial Justification and Partial Excuse [article],"Berman, Mitchell N. (Cited 1319 times); Farrell, Ian P. (Cited 58 times)",42,"William and Mary Law Review, Vol. 52, Issue 4 (March 2011), pp. 1027-1110",52 Wm. & Mary L. Rev. 1027 (2010-2011),17,na,61,na
Replay [article],"Berman, Mitchell N. (Cited 1319 times)",42,"California Law Review, Vol. 99, Issue 6 (2011), pp. 1683-1744",na,11,na,17,na
Pluralistic Nonoriginalism and the Combinability Problem [article],"Berman, Mitchell N. (Cited 1319 times); Toh, Kevin (Cited 81 times)",42,"Texas Law Review, Vol. 91, Issue 7 (June 2013), pp. 1739-1784",na,10,na,7,na
On the Moral Structure of White Collar Crime [comments],"Berman, Mitchell N. (Cited 1319 times)",42,"Ohio State Journal of Criminal Law, Vol. 5, Issue 1 (Fall 2007), pp. 301-328",na,8,na,35,na
From the Editors [comments],"Alexander, Larry (Cited 2631 times); Berman, Mitchell (Cited 11 times); Rosati, Connie (Cited 11 times); Shapiro, Scott (Cited 255 times)",42,"Legal Theory, Vol. 25, Issue 1 (March 2019), pp. 1-2",na,7,na,na,na
Judge Posner's Simple Law [reviews],"Berman, Mitchell N. (Cited 1319 times)",42,"Michigan Law Review, Vol. 113, Issue 6 (April 2015), pp. 777-808",na,7,na,20,na
Removal and the Eleventh Amendment: The Case for District Court Remand Discretion to Avoid a Bifurcated Suit [notes],"Berman, Mitchell N. (Cited 1319 times)",42,"Michigan Law Review, Vol. 92, Issue 3 (December 1993), pp. 683-741",na,7,na,1,na
Meta-Blackmail and the Evidentiary Theory: Still Taking Motives Seriously [notes],"Berman, Mitchell N. (Cited 1319 times)",42,"Georgetown Law Journal, Vol. 94, Issue 3 (March 2006), pp. 787-812",na,5,na,3,na
From the Editors [notes],"Alexander, Larry (Cited 2631 times); Berman, Mitchell (Cited 11 times); Rosati, Connie (Cited 11 times); Shapiro, Scott (Cited 255 times)",42,"Legal Theory, Vol. 24, Issue 1 (March 2018), pp. 1-2",na,4,na,na,na
"Coercion, Compulsion, and the Medicaid Expansion: A Study in the Doctrine of Unconstitutional Conditions [article]","Berman, Mitchell N. (Cited 1319 times)",42,"Texas Law Review, Vol. 91, Issue 6 (May 2013), pp. 1283-1348",91 Tex. L. Rev. 1283 (2012-2013),4,na,2,na
Why Sport Illuminates Law (and Vice Versa) [article] *new*,"Berman, Mitchell N. (Cited 1319 times)",42,"New York Law School Law Review, Vol. 63, Issue 2 (2018-2019), pp. 235-250",na,4,na,na,na
Our Principled Constitution [article],"Berman, Mitchell N. (Cited 1319 times)",42,"University of Pennsylvania Law Review, Vol. 166, Issue 6 (May 2018), pp. 1325-1414",166 U. Pa. L. Rev. 1325 (2017-2018),2,na,86,na
The Tragedy of Justice Scalia [article],"Berman, Mitchell N. (Cited 1319 times)",42,"Michigan Law Review, Vol. 115, Issue 6 (April 2017), pp. 783-808",na,2,na,22,na
Abuse of Property Right without Political Foundations: A Response to Katz [article],"Berman, Mitchell N. (Cited 1319 times)",42,"Yale Law Journal Forum, Vol. 124, pp. 42-55",124 Yale L.J. F. 42 (2014-2015),2,na,4,na
Symposium Foreword [comments],"Berman, Mitchell N. (Cited 1319 times)",42,"Tulsa Law Review, Vol. 44, Issue 3 (Spring 2009), pp. 467-474",na,1,na,na,na
Some Skepticism about Skepticism: A Comment on Katz [comments],"Berman, Mitchell N. (Cited 1319 times)",42,"University of Pennsylvania Law Review Online, Vol. 163, pp. 345-354",na,na,na,na,na
Kennedy's Legacy: A Principled Justice [article],"Berman, Mitchell N. (Cited 1319 times); Peters, David",42,"Hastings Constitutional Law Quarterly, Vol. 46, Issue 2 (Winter 2019), pp. 311-384",46 Hastings Const. L.Q. 311 (2018-2019),na,na,17,na
Promoting Values: A Comment on Catalyzing Fans [comments],"Berman, Mitchell N. (Cited 1319 times)",42,"Harvard Journal of Sports & Entertainment Law, Vol. 6, Issue 1 (Winter 2015), pp. 179-186",na,na,na,2,na
"Attempts, in Language and in Law [article]","Berman, Mitchell N. (Cited 1319 times)",42,"Jerusalem Review of Legal Studies, Vol. 6, Issue 1 (December 2012), pp. 1-19",na,na,na,2,na
Symposium: Punishment and Culpability: Introduction [comments],"Berman, Mitchell N. (Cited 1319 times)",42,"Ohio State Journal of Criminal Law, Vol. 9, Issue 2 (Spring 2012), pp. 441-448",na,na,na,3,na
