Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Standing and Secret Surveillance [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"I/S: A Journal of Law and Policy for the Information Society, Vol. 10, Issue 2 (2014), pp. 551-580",10 ISJLP 551 (2014-2015),4,na,6,na
Ludecke's Lengthening Shadow: The Disturbing Prospect of War without End [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"Journal of National Security Law & Policy, Vol. 2, Issue 1 (2006), pp. 53-110",2 J. Nat'l Sec. L. & Pol'y 53 (2006-2008),4,na,4,na
War and Justiciability [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"Suffolk University Law Review, Vol. 49, Issue 1 (2016), pp. 47-60",49 Suffolk U. L. Rev. 47 (2016),4,na,17,na
Terrorism and International Criminal Law after the Military Commissions Acts [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"Santa Clara Journal of International Law, Vol. 8, Issue 1 (2010), pp. 101-114",8 Santa Clara J. Int'l L. 101 (2010),3,na,6,na
Terrorism Prosecutions and the Problem of Constitutional Cross-Ruffing [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"Cardozo Law Review, Vol. 36, Issue 2 (December 2014), pp. 709-730",na,2,na,2,na
"Habeas Corpus, Due Process, and Extradition [comments]","Vladeck, Stephen I. (Cited 793 times)",6688,"Cornell Law Review Online, Vol. 98, pp. 20-34",na,2,na,5,na
State Sovereign Immunity and the Roberts Court [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"Charleston Law Review, Vol. 5, Issue 1 (Fall 2010), pp. 99-132",5 Charleston L. Rev. 99 (2010-2011),2,na,3,na
Using the Supreme Court's Original Habeas Jurisdiction to Make New Rules Retroactive [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"Federal Sentencing Reporter, Vol. 28, Issue 3 (February 2016), pp. 225-232",na,2,na,na,na
Introductory Note [notes],"Vladeck, Stephen I. (Cited 793 times)",6688,"International Legal Materials, Vol. 47, Issue 5 (September 2008), pp. 705-722",na,2,na,na,na
Targeted Killing and Judicial Review [comments],"Vladeck, Stephen I. (Cited 793 times)",6688,"George Washington Law Review, Vol. 82, Special Issue (2014), pp. 11-29",na,1,na,9,na
Re-Rethinking the Prize Cases: Some Remarks in Response to Professor Lee [comments],"Vladeck, Stephen I. (Cited 793 times)",6688,"Saint Louis University Law Journal, Vol. 53, Issue 1 (Fall 2008), pp. 85-[ii]",na,1,na,2,na
Why Klein (Still) Matters: Congressional Deception and the War on Terrorism [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"Journal of National Security Law & Policy, Vol. 5, Issue 1 (2011), pp. 251-262",5 J. Nat'l Sec. L. & Pol'y 251 (2011-2012),1,na,3,na
A New Paradigm of Leaking [comments],"Abdo, Alex (Cited 3 times); Cole, David (Cited 2204 times); Ellard, George (Cited 31 times); Wainstein, Kenneth (Cited 1 times); Vladeck, Stephen I. (Cited 793 times)",6688,"Journal of National Security Law and Policy, Vol. 8, Issue 1 (2015), pp. 5-32",na,1,na,8,na
Convicted Terrorists: Sentencing Considerations and Their Policy Implications [article],"Baltes, Joanna (Cited 1 times); Greenberg, Karen J. (Cited 1 times); Lee, Gerarld Bruce (Cited 1 times); Reagan, Robert Timothy (Cited 47 times); Vladeck, Stephen I. (Cited 793 times)",6688,"Journal of National Security Law and Policy, Vol. 8, Issue 2 (2016), pp. 347-[iv]",na,1,na,8,na
"The Supreme Court, Original Habeas, and the Paradoxical Virtue of Obscurity [comments]","Vladeck, Stephen I. (Cited 793 times)",6688,"Virginia Law Review in Brief, Vol. 97, pp. 31-40",na,1,na,2,na
Unlawful Command Influence and the President's Quasi-Personal Capacity [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"Texas Law Review Online, Vol. 96, pp. 35-41",na,1,na,12,na
That's So Six Months Ago: Challenges to Student Scholarship in the Age of Blogging,"Vladeck, Stephen I. (Cited 793 times)",6688,na,"Vladeck, Stephen I. (Cited 793 times)",na,na,na,na
The Bivens Term: Why the Supreme Court Should Reinvigorate Damages Suits against Federal Officers [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"Advance: The Journal of the ACS Issue Briefs, Vol. 11, pp. 135-142",11 Advance 135 (2017),na,na,21,na
Trying Terrorism Suspects in Article III Courts: The Lessons of United States v. Abu Ali [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"Advance: The Journal of the ACS Issue Briefs, Vol. 4, Issue 1 (2010), pp. 123-138",4 Advance 123 (2010),na,na,1,na
The Torture Report and the Accountability Gap [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"Georgetown Journal of International Affairs, Vol. 16, Issue 2 (Summer/Fall 2015), pp. 174-182",na,na,na,10,na
Military Officers and the Civil Office Ban [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"Indiana Law Journal, Vol. 93, Issue 1 (Winter 2018), pp. 241-252",na,na,na,23,na
Foreword [comments],"Vladeck, Stephen (Cited 793 times)",6688,"William Mitchell Law Review , Vol. 34, Issue 5 (2008), pp. 5001-5002",na,na,na,na,na
Is National Security Law Inherently Paradoxical [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"National Security Law Brief, Vol. 1, pp. 11-18",1 Nat'l Sec. L. Brief 11 (2010),na,na,8,na
On Jurisdicitonal Elephants and Kangaroo Courts [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"Northwestern University Law Review Colloquy, Vol. 103, pp. 172-184",103 Nw. L. Rev. Colloquy 172 (2008-2009),na,na,2,na
The Wars of the Judges [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"Washington Law Review Online, Vol. 92, Issue 1 (2017), pp. 1-12",92 Wash. L. Rev. Online 1 (2017),na,na,7,na
Douglas and the Fate of Ex Parte Young [article],"Vladeck, Stephen I. (Cited 793 times)",6688,"Yale Law Journal Forum, Vol. 122, pp. 13-18",122 Yale L.J. F. 13 (2012-2013),na,na,3,na
