Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
The Metes and Bounds of State Sovereign Immunity [article],"Dodson, Scott (Cited 600 times)",2340,"Hastings Constitutional Law Quarterly, Vol. 29, Issue 4 (Summer 2002), pp. 721-766",29 Hastings Const. L.Q. 721 (2001-2002),13,na,3,na
The Failure of Bowles V. Russell [article],"Dodson, Scott (Cited 600 times)",2340,"Tulsa Law Review , Vol. 43, Issue 3 (Spring 2008), pp. 631-650",na,13,3,5,na
Subclassing [article],"Dodson, Scott (Cited 600 times)",2340,"Cardozo Law Review, Vol. 27, Issue 5 (March 2006), pp. 2351-2390",27 Cardozo L. Rev. 2351 (March 2006),12,1,2,na
Assessing the Practicality and Constitutionality of Alaska's Split-Recovery Punitive Damages Statute [notes],"Dodson, Scott (Cited 600 times)",2340,"Duke Law Journal , Vol. 49, Issue 5 (March 2000), pp. 1335-1370",na,12,1,1,na
Vectoral Federalism [article],"Dodson, Scott (Cited 600 times)",2340,"Georgia State University Law Review, Vol. 20, Issue 2 (Winter 2003), pp. 393-458",20 Ga. St. U. L. Rev. 393 (2003-2004),12,na,3,na
Atlantic Marine and the Future of Party Preference [article],"Dodson, Scott (Cited 600 times)",2340,"Hastings Law Journal, Vol. 66, Issue 3 (2015), pp. 675-692",na,12,na,3,na
Habeas Review of Perfunctory State Court Decisions on the Merits [article],"Dodson, Scott (Cited 600 times)",2340,"American Journal of Criminal Law, Vol. 29, Issue 2 (Spring 2002), pp. 223-244",29 Am. J. Crim. L. 223 (2001-2002),11,1,2,na
Jurisdiction and Its Effects [article],"Dodson, Scott (Cited 600 times)",2340,"Georgetown Law Journal, Vol. 105, Issue 3 (March 2017), pp. 619-660",105 Geo. L.J. 619 (2016-2017),10,2,30,na
An Opt-in Option for Class Actions [article],"Dodson, Scott (Cited 600 times)",2340,"Michigan Law Review, Vol. 115, Issue 2 (November 2016), pp. 171-214",115 Mich. L. Rev. 171 (2016-2017),9,4,33,na
A Negative Retrospective of Rule 23 [article],"Dodson, Scott (Cited 600 times)",2340,"New York University Law Review, Vol. 92, Issue 4 (October 2017), pp. 917-936",na,7,na,27,na
Joint and Several Jurisdiction [article],"Dodson, Scott (Cited 600 times); Pucillo, Philip A. (Cited 19 times)",2340,"Duke Law Journal, Vol. 65, Issue 7 (April 2016), pp. 1323-1360",65 Duke L.J. 1323 (2015-2016),7,na,24,na
Personal Jurisdiction and Aliens [article],"Dodge, William S. (Cited 1023 times); Dodson, Scott (Cited 600 times)",2340,"Michigan Law Review, Vol. 116, Issue 7 (May 2018), pp. 1205-1248",116 Mich. L. Rev. 1205 (2017-2018),6,na,57,na
Structuring Jurisdictional Rules and Standards [comments],"Dodson, Scott (Cited 600 times); McCuskey, Elizabeth (Cited 5 times)",2340,"Vanderbilt Law Review En Banc, Vol. 65, pp. 31-43",na,5,na,3,na
The Short Paper [article],"Dodson, Scott (Cited 600 times)",2340,"Journal of Legal Education, Vol. 63, Issue 4 (May 2014), pp. 667-672",63 J. Legal Educ. 667 (2013-2014),5,na,8,na
Should the Rules Committees Have an Amicus Role [article],"Dodson, Scott (Cited 600 times)",2340,"Virginia Law Review, Vol. 104, Issue 1 (March 2018), pp. 1-58",104 Va. L. Rev. 1 (2018),5,na,63,na
Pleading Standards after Bell Atlantic Corp. v. Twombly [article],"Dodson, Scott (Cited 600 times)",2340,"Virginia Law Review in Brief, Vol. 93, pp. 135-144",na,5,na,2,na
Justice Souter and the Civil Rules [comments],"Dodson, Scott (Cited 600 times)",2340,"Washington University Law Review, Vol. 88, Issue 1 (2010), pp. 289-302",na,4,na,3,na
Mapping Supreme Court Doctrine: Civil Pleading [article],"Dodson, Scott (Cited 600 times); Starger, Colin (Cited 45 times)",2340,"Federal Courts Law Review, Vol. 7, Issue 1 (2014), pp. 285-296",7 Fed. Cts. L. Rev. 285 (2014),3,1,5,na
Constitutional Thematics and the Peculiar Federal Marriage Amendment [article],"Dodson, Scott (Cited 600 times)",2340,"BYU Journal of Public Law, Vol. 20, Issue 2 (2006), pp. 233-242",20 BYU J. Pub. L. 233 (2005-2006),2,na,1,na
The 2016 Presidential Election: The Next Four Years and beyond [comments],"Lithwick, Dahlia (Cited 15 times); Ross, Bertrall l. II (Cited 161 times); Williams, Joan (Cited 2374 times); Dodson, Scott (Cited 600 times)",2340,"Hastings Constitutional Law Quarterly, Vol. 44, Issue 3 (Spring 2017), pp. 255-276",na,2,na,16,na
"Importance of E-Discovery, The [article]","Dodson, Scott (Cited 600 times)",2340,"Arkansas Lawyer, Vol. 43, Issue 2 (Spring 2008), pp. 14-15",43 Ark. Law. 14 (2008),1,na,1,na
Rethinking Extraordinary Circumstances [article],"Dodson, Scott (Cited 600 times)",2340,"Northwestern University Law Review, Vol. 106, Issue 1 (Winter 2012), pp. 377-386",na,1,na,12,na
Presuit Discovery in a Comparative Context [article],"Dodson, Scott (Cited 600 times)",2340,"Journal of Comparative Law, Vol. 6, Issue 2 (2011), pp. 51-66",6 J. Comp. L. 51 (2011),1,na,10,na
Defending Jurisdiction [article],"Dodson, Scott (Cited 600 times)",2340,"William & Mary Law Review Online, Vol. 59, pp. 85-101",59 Wm. & Mary L. Rev. Online 85 (2017-2018),1,na,14,na
Mapping Supreme Court Doctrine: Civil Pleading,"Dodson, Scott (Cited 600 times); Starger, Colin (Cited 45 times)",2340,na,"Dodson, Scott (Cited 600 times); Starger, Colin (Cited 45 times)",na,na,na,na
Forum-Selection Clauses after Atlantic Marine [article],"Dodson, Scott (Cited 600 times)",2340,"Advocate, Vol. 78, pp. 21-23",78 Advocate (Texas) 21 (2017),na,na,na,na
Personal Jurisdiction and Aggregation [article],"Dodson, Scott (Cited 600 times)",2340,"Northwestern University Law Review, Vol. 113, Issue 1 (2018), pp. 1-46",113 Nw. U. L. Rev. 1 (2018-2019),na,na,na,na
Is It Time for the End of Typically [article],"MacDonnell, Kristin; Dodson, Scott (Cited 600 times)",2340,"Journal of Law, Vol. 5, Issue 1 (2015), pp. 17-52",na,na,na,na,na
A Model Code of Conduct for Student-Edited Law Journal Submissions [article],"Dodson, Scott (Cited 600 times); Hirsch, Jacob",2340,"Journal of Legal Education, Vol. 67, Issue 3 (Spring 2018), pp. 734-754",67 J. Legal Educ. 734 (2017-2018),na,na,18,na
A Closer Look at New Pleading in the Litigation Marketplace [article],"Dodson, Scott (Cited 600 times)",2340,"Judicature, Vol. 99, Issue 2 (Autumn 2015), pp. 11-20",99 Judicature 11 (2015),na,na,8,na
When Does a State Malpractice Action Arise under Federal Patent Law - Gunn v. Minton (11-1118) [case],"Dodson, Scott (Cited 600 times)",2340,"Preview of United States Supreme Court Cases, Vol. 40, Issue 4 (January 7, 2013), pp. 165-167",na,na,na,na,na
What Kinds of Statutory Restrictions are Jurisdictional (08-103) [article],"Dodson, Scott (Cited 600 times)",2340,"Preview of United States Supreme Court Cases, Vol. 37, Issue 1 (October 5, 2009), pp. 34-38",na,na,na,na,na
Henderson v. Shinseki (09-1036) [article],"Dodson, Scott (Cited 600 times)",2340,"Preview of United States Supreme Court Cases , Vol. 38, Issue 3 (November 2010), pp. 107-110",na,na,na,1,na
Jurisdictionality and Bowles v. Russell [article],"Dodson, Scott (Cited 600 times)",2340,"Northwestern University Law Review Colloquy, Vol. 102, pp. 42-48",102 Nw. L. Rev. Colloquy 42 (2007-2008),na,na,9,na
Appreciating Mandatory Rules: A Reply to Critics [article],"Dodson, Scott (Cited 600 times)",2340,"Northwestern University Law Review Colloquy, Vol. 102, pp. 228-238",102 Nw. L. Rev. Colloquy 228 (2007-2008),na,na,2,na
Rethinking Extraordinary Circumstances [article],"Dodson, Scott (Cited 600 times)",2340,"Northwestern University Law Review Colloquy , Vol. 106, pp. 111-119",106 Nw. L. Rev. Colloquy 111 (2011-2012),na,na,7,na
Jurisdiction in the Trump Era [article],"Dodson, Scott (Cited 600 times)",2340,"Fordham Law Review, Vol. 87, Issue 1 (October 2018), pp. 73-86",na,na,na,na,na
Plaintiff Personal Jurisdiction and Venue Transfer [comments] *new*,"Dodson, Scott (Cited 600 times)",2340,"Michigan Law Review, Vol. 117, Issue 7 (May 2019), pp. 1463-1486",na,na,na,na,na
