Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Of Property and Federalism [article],"Bell, Abraham (Cited 889 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"Yale Law Journal, Vol. 115, Issue 1 (October 2005), pp. 72-115",115 Yale L.J. 72 (2005-2006),"Federalism, Jurisdiction, Intellectual Property Law, Property Law",57,na,11
Taking Compensation Private [article],"Bell, Abraham (Cited 889 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"Stanford Law Review, Vol. 59, Issue 4 (February 2007), pp. 871-906",59 Stan. L. Rev. 871 (February 2007),"Compensation, Constitutional Law, Eminent Domain, Takings",56,na,22
The Integration Game [article],"Bell, Abraham (Cited 889 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"Columbia Law Review, Vol. 100, Issue 8 (December 2000), pp. 1965-2029",100 Colum. L. Rev. 1965 (2000),"Housing Law, Civil Rights, Courts, Homes, Race",55,na,8
Of Property and Antiproperty [article],"Bell, Abraham (Cited 889 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"Michigan Law Review, Vol. 102, Issue 1 (October 2003), pp. 1-70",102 Mich. L. Rev. 1 (2003-2004),"Conservation, Environmental Law, Land Use Planning, Nonprofit Organizations, Organizations, Industrial and Intellectual Property, Real Property",50,na,17
Torts and Innovation [article],"Parchomovsky, Gideon (Cited 2116 times); Stein, Alex (Cited 730 times)",3135,"Michigan Law Review, Vol. 107, Issue 2 (November 2008), pp. 285-316",107 Mich. L. Rev. 285 (2008-2009),"Science and Technology, Torts, Liability, Malpractice, Medical Jurisprudence, Medical Malpractice",50,na,37
Tradable Patent Rights [article],"Ayres, Ian (Cited 5375 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"Stanford Law Review , Vol. 60, Issue 3 (December 2007), pp. 863-894",60 Stan. L. Rev. 863 (December 2007),"Intellectual Property Law, Patents, Copyrights and Trademarks, Technology, War",50,na,18
"On Insider Trading, Markets, and Negative Property Rights in Information [article]","Goshen, Zohar (Cited 371 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"Virginia Law Review, Vol. 87, Issue 7 (November 2001), pp. 1229-1278",87 Va. L. Rev. 1229 (2001),"Insider Trading, Securities Law, Criminal Law, Agency, Regulation",47,na,19
Originality [article],"Parchomovsky, Gideon (Cited 2116 times); Stein, Alex (Cited 730 times)",3135,"Virginia Law Review , Vol. 95, Issue 6 (October 2009), pp. 1505-1550",95 Va. L. Rev. 1505 (2009),"Intellectual Property Law, Copyright",38,na,41
The Value of Giving Away Secrets [article],"Bar-Gill, Oren (Cited 1218 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"Virginia Law Review, Vol. 89, Issue 8 (December 2003), pp. 1857-1896",89 Va. L. Rev. 1857 (2003),"Intellectual Property Law, Inventions, Science and Technology, Antitrust",36,na,13
Reconfiguring Property in Three Dimensions [article],"Bell, Abraham (Cited 889 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"University of Chicago Law Review, Vol. 75, Issue 3 (Summer 2008), pp. 1015-1070",75 U. Chi. L. Rev. 1015 (Summer 2008),Property-Personal and Real,36,na,16
On Hate and Equality [article],"Harel, Alon (Cited 533 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"Yale Law Journal, Vol. 109, Issue 3 (1999), pp. 507-540",109 Yale L.J. 507 (1999),"Criminal Law, Crimes, Jurisprudence, Hate Crimes",36,na,17
Beyond Fair Use [article],"Parchomovsky, Gideon (Cited 2116 times); Weiser, Philip J. (Cited 1215 times)",3135,"Cornell Law Review, Vol. 96, Issue 1 (November 2010), pp. 91-138",96 Cornell L. Rev. 91 (2010-2011),"Copyright, Age, Communications Law, Good Faith, Intellectual Property Law",36,2,58
A Marketplace for Idea [article],"Bar-Gill, Oren (Cited 1218 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"Texas Law Review, Vol. 84, Issue 2 (December 2005), pp. 395-432",84 Tex. L. Rev. 395 (2005-2006),"Antitrust, Trade Regulation, Labor, Intellectual Property Law, Trade Secrets, Trademarks",32,na,3
Law and the Boundaries of Technology-Intensive Firms [article],"Bar-Gill, Oren (Cited 1218 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"University of Pennsylvania Law Review, Vol. 157, Issue 6 (June 2009), pp. 1649-1690",157 U. Pa. L. Rev. 1649 (2008-2009),"Boundaries, Technology, Comparative Law, Intellectual Property Law",32,na,2
Reconceptualizing Trespass [article],"Parchomovsky, Gideon (Cited 2116 times); Stein, Alex (Cited 730 times)",3135,"Northwestern University Law Review , Vol. 103, Issue 4 (2009), pp. 1823-1862",103 Nw. U. L. Rev. 1823 (2009),"Remedies, Trespass, Incorporation, Economics, Industrial and Intellectual Property, Injunctions, Law and Economics, Liability",27,na,36
The Relational Contingency of Rights [article],"Parchomovsky, Gideon (Cited 2116 times); Stein, Alex (Cited 730 times)",3135,"Virginia Law Review, Vol. 98, Issue 6 (October 2012), pp. 1313-1372",98 Va. L. Rev. 1313 (October 2012),"Economics, Jurisprudence, Remedies, Copyright, Intellectual Property Law",25,na,18
"Cities, Property, and Positive Externalities [article]","Parchomovsky, Gideon (Cited 2116 times); Siegelman, Peter (Cited 1048 times)",3135,"William & Mary Law Review, Vol. 54, Issue 1 (October 2012), pp. 211-262",54 Wm. & Mary L. Rev. 211 (2012-2013),"Economics, Liability",25,na,21
"Fair Use, Efficiency, Corrective Justice [article]","Parchomovsky, Gideon (Cited 2116 times)",3135,"Legal Theory, Vol. 3, Issue 4 (December 1997), pp. 347-378",3 LEG 347 (1997),"Copyright, Intellectual Property Law",24,na,6
The Distortionary Effect of Evidence on Primary Behavior [comments],"Parchomovsky, Gideon (Cited 2116 times); Stein, Alex (Cited 730 times)",3135,"Harvard Law Review, Vol. 124, Issue 2 (December 2010), pp. 518-549",124 Harv. L. Rev. 518 (December 2010),"Evidence, Jurisprudence, Communications Law, Law Enforcement, Legal Profession, Science and Technology, Teachers",24,na,15
The Best Available Technology Standard [article],"Helman, Lital (Cited 62 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"Columbia Law Review, Vol. 111, Issue 6 (October 2011), pp. 1194-1243",111 Colum. L. Rev. 1194 (October 2011),"Science and Technology, Technology, Copyright, Internet",23,na,21
The Hidden Function of Takings Compensation [article],"Bell, Abraham (Cited 889 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"Virginia Law Review, Vol. 96, Issue 7 (November 2010), pp. 1673-1726",96 Va. L. Rev. 1673 (2010),"Compensation, Constitutional Law, Takings, Just Compensation",22,na,5
Partial Patents [article],"Parchomovsky, Gideon (Cited 2116 times); Mattioli, Michael (Cited 117 times)",3135,"Columbia Law Review, Vol. 111, Issue 2 (March 2011), pp. 207-253",111 Colum. L. Rev. 207 (March 2011),"Intellectual Property Law, Pledges, Inventions",22,na,6
Catalogs [article],"Parchomovsky, Gideon (Cited 2116 times); Stein, Alex (Cited 730 times)",3135,"Columbia Law Review, Vol. 115, Issue 1 (January 2015), pp. 165-[ii]",115 Colum. L. Rev. 165 (2015),"Jurisprudence, States, Death",22,na,14
Of Equal Wrongs and Half Rights [article],"Parchomovsky, Gideon (Cited 2116 times); Siegelman, Peter (Cited 1048 times); Thel, Steve (Cited 614 times)",3135,"New York University Law Review, Vol. 82, Issue 3 (June 2007), pp. 738-789",82 N.Y.U. L. Rev. 738 (2007),"Jurisprudence, Remedies, Sports, Baseball, Bonds",21,na,7
"On Trademarks, Domain Names, and Internal Auctions [article]","Parchomovsky, Gideon (Cited 2116 times)",3135,"University of Illinois Law Review, Vol. 2001, Issue 1 (2001), pp. 211-240",2001 U. Ill. L. Rev. 211 (2001),"Computer Law, Names, Trademarks, Age, Communications Law, Intellectual Property Law, Parking",20,na,15
Structure and Value in the Common Law [article],"Balganesh, Shyamkrishna (Cited 628 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"University of Pennsylvania Law Review, Vol. 163, Issue 5 (April 2015), pp. 1241-1310",163 U. Pa. L. Rev. 1241 (2014-2015),"Common Law, Jurisdiction",17,na,20
Intellectual Property Defenses [article],"Parchomovsky, Gideon (Cited 2116 times); Stein, Alex (Cited 730 times)",3135,"Columbia Law Review, Vol. 113, Issue 6 (October 2013), pp. 1483-1542",113 Colum. L. Rev. 1483 (2013),"Defenses, Intellectual Property Law, Antitrust, Plaintiffs",17,na,30
The Evolution of Private and open Access Property [article],"Bell, Abraham (Cited 889 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"Theoretical Inquiries in Law, Vol. 10, Issue 1 (January 2009), pp. 77-102",10 Theoretical Inq. L. 77 (2009),"Industrial and Intellectual Property, Real Property, Economics, Technology, Comparative Law",13,na,6
Property Lost in Translation [article],"Bell, Abraham (Cited 889 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"University of Chicago Law Review, Vol. 80, Issue 2 (Spring 2013), pp. 515-574",80 U. Chi. L. Rev. 515 (2013),"Oil, Gas, and Mineral Law, State and Local Government Law, Intellectual Property Law",12,na,20
The Value of the Right to Exclude: An Empirical Assessment [article],"Klick, Jonathan (Cited 377 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"University of Pennsylvania Law Review, Vol. 165, Issue 4 (March 2017), pp. 917-966",165 U. Pa. L. Rev. 917 (March 2017),"Comparative Law, Property Law, Criminal Law, Law Enforcement, Privacy",11,1,33
Is the Government Fiscally Blind: An Empirical Examination of the Effect of the Compensation Requirement on Eminent-Domain Exercises [article],"Levine-Schnur, Ronit (Cited 14 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"Journal of Legal Studies, Vol. 45, Issue 2 (June 2016), pp. 437-470",Full Text Not Currently Available in HeinOnline,"Comparative Law, Compensation, Eminent Domain, Government, Land Use, Evidence, Takings, State and Local Government Law",na,na,na
Equity's Unstated Domain: The Role of Equity in Shaping Copyright Law [article],"Balganesh, Shyamkrishna (Cited 628 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"University of Pennsylvania Law Review, Vol. 163, Issue 7 (June 2015), pp. 1859-1888",163 U. Pa. L. Rev. 1859 (2014-2015),"Copyright, Equity, Intellectual Property Law, Remedies",8,na,5
Of Property and Information [comments],"Bell, Abraham (Cited 889 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"Columbia Law Review, Vol. 116, Issue 1 (January 2016), pp. 237-286",116 Colum. L. Rev. 237 (2016),"Children, Consent",8,na,39
The Case for Imperfect Enforcement of Property Rights [article],"Bell, Abraham (Cited 889 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"University of Pennsylvania Law Review, Vol. 160, Issue 7 (June 2012), pp. 1927-1954",160 U. Pa. L. Rev. 1927 (2011-2012),"Negligence, Torts, Motor Vehicles, Transportation Law",7,na,7
Copyright Trust [article],"Bell, Abraham (Cited 889 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"Cornell Law Review, Vol. 100, Issue 5 (July 2015), pp. 1015-1068",100 Cornell L. Rev. 1015 (2014-2015),"Copyright, Intellectual Property Law, Employment, Industry",7,na,34
Reinventing Copyright and Patent [article],"Bell, Abraham (Cited 889 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"Michigan Law Review, Vol. 113, Issue 2 (November 2014), pp. 231-278",113 Mich. L. Rev. 231 (2014-2015),"Copyright, Intellectual Property Law, Computer Law, Industry, Software, Remedies",5,na,16
Governing Communities by Auction [article],"Bell, Abraham (Cited 889 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"University of Chicago Law Review, Vol. 81, Issue 1 (Winter 2014), pp. 1-26",81 U. Chi. L. Rev. 1 (2014),"Economics, Organizations, Bankruptcy Law, Housing Law, Interest, Liability, Successor Liability",4,na,17
Toward the Personalization of Copyright Law [article],"Libson, Adi (Cited 5 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"University of Chicago Law Review, Vol. 86, Issue 2 (March 2019), pp. 527-550",86 U. Chi. L. Rev. 527 (2019),"Copyright, Contracts, Libraries, Baseball, Intellectual Property Law, Social Media",4,na,30
Empowering Individual Plaintiffs [article],"Parchomovsky, Gideon (Cited 2116 times); Stein, Alex (Cited 730 times)",3135,"Cornell Law Review, Vol. 102, Issue 5 (July 2017), pp. 1319-1366",102 Cornell L. Rev. 1319 (2016-2017),"Plaintiffs, Remedies, Privacy, Copyright, Intellectual Property Law, Licensing",4,na,29
The Green Option [article],"Parchomovsky, Gideon (Cited 2116 times); Stavang, Endre (Cited 2 times)",3135,"Minnesota Law Review, Vol. 99, Issue 3 (February 2015), pp. 967-1016",99 Minn. L. Rev. 967 (2014-2015),"Banking, Business Organizations, Environmental Law, Technology",2,na,5
The Dual-Grant Theory of Fair Use [article],"Bell, Abraham (Cited 889 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"University of Chicago Law Review, Vol. 83, Issue 3 (Summer 2016), pp. 1051-1118",83 U. Chi. L. Rev. 1051 (2016),"Jurisprudence, Intellectual Property Law, Costs",2,na,20
Partial Takings [article],"Bell, Abraham (Cited 889 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"Columbia Law Review, Vol. 117, Issue 8 (December 2017), pp. 2043-2094",117 Colum. L. Rev. 2043 (2017),"Takings, Constitutional Law, Land Use, Land Use Planning, Compensation",1,na,17
Of Property and Federalism,"Bell, Abraham (Cited 889 times); Parchomovsky, Gideon (Cited 2116 times)",3135,na,115 Yale L.J. F. 12,na,na,na,na
Roam If You Want to [article],"Klick, Jonathan (Cited 377 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"Regulation, Vol. 40, Issue 1 (Spring 2017), pp. 18-23",40 Regulation 18 (2017-2018),"Jurisprudence, Contracts, Law and Society",na,na,14
Commentary and Panel Discussion on the Uniform Domain Name Dispute Resolution Policy [chapter],"Evans, Gail; Sterpi, Massimo; Parchomovsky, Gideon (Cited 2116 times)",3135,"International Intellectual Property Law & Policy, Vol. 7, pp. 102-1-102-6",7 Int'l Intell. Prop. L. & Pol'y 102-1 (2002),"Dispute Resolution, Names",na,na,1
Toward a Horizontal Fiduciary Duty in Corporate Law [article] *new*,"Eckstein, Asaf (Cited 9 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"Cornell Law Review, Vol. 104, Issue 4 (May 2019), pp. 803-854",104 Cornell L. Rev. 803 (2018-2019),"Compensation, Exculpatory Clauses, Good Faith, Employment, Liability",na,na,4
The Prohibition of Insider Trading: Insiders' Monopoly or Analysts' Competition [article],"Goshen, Zohar (Cited 371 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"Tel Aviv University Law Review, Vol. 25, Issue 3 (March 2002), pp. 655-704",25 Tel Aviv U. L. Rev. 655 (2001-2002),"Insider Trading, Criminal Law, Securities Law, Trade Secrets",na,na,3
The Privacy Interest in Property [article],"Bell, Abraham (Cited 889 times); Parchomovsky, Gideon (Cited 2116 times)",3135,"University of Pennsylvania Law Review, Vol. 167, Issue 4 (March 2019), pp. 869-920",167 U. Pa. L. Rev. 869 (2018-2019),"Property-Personal and Real, Intellectual Property Law, Intellectual Property Law, Privacy, Information Privacy, Torts",na,na,7
