Title,Author(s),ID,Journal,BBCite,Topics,Cited (articles),Cited (cases),Accessed
Originalism as Transformative Politics [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Tulane Law Review, Vol. 63, Issue 6 , pp. 1599-1630",63 Tul. L. Rev. 1599 (1988-1989),"Politics, Constitutional Law, Constitutions",50,na,8
Faith and Justice [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"DePaul Law Review, Vol. 39, Issue 4 (Summer 1990), pp. 1083-1106",39 DePaul L. Rev. 1083 (1989-1990),"Constitutional Law, Jurisprudence, Philosophy, Religion, Ethics",43,na,6
Originalism and the Unwritten Constitution [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"University of Illinois Law Review, Vol. 2013, Issue 5 (2013), pp. 1935-1984",2013 U. Ill. L. Rev. 1935 (2013),"History, Constitutional Law, Jurisprudence, Common Law",40,na,30
Constructing an Ideal of Public Reason [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"San Diego Law Review, Vol. 30, Issue 4 (Fall 1993), pp. 729-762",30 San Diego L. Rev. 729 (1993),"Jurisprudence, Abortion",39,na,33
Intellectual History as Constitutional Theory [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Virginia Law Review, Vol. 101, Issue 4 (June 2015), pp. 1111-1164",101 Va. L. Rev. 1111 (2015),"History, Constitutional Law, Jurisprudence, Politics",32,na,18
The Aretaic Turn in Constitutional Theory [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Brooklyn Law Review, Vol. 70, Issue 2 (Winter 2004/2005), pp. 475-532",70 Brook. L. Rev. 475 (2004-2005),"Judges, Jurisprudence, Economics, Legislation",32,na,8
Public Legal Reason [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Virginia Law Review, Vol. 92, Issue 7 (November 2006), pp. 1449-1502",92 Va. L. Rev. 1449 (2006),"Social Welfare Law, Law and Society, Social Welfare Law",30,na,10
To Our Children's Children's Children: The Problems of Intergenerational Ethics [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Loyola of Los Angeles Law Review, Vol. 35, Issue 1 (November 2001), pp. 163-234",35 Loy. L. A. L. Rev. 163 (2001-2002),"Children, Ethics, Environmental Law, Equity",30,na,14
The Interpretation-Construction Distinction in Patent Law [article],"Chiang, Tun-Jen (Cited 309 times); Solum, Lawrence B. (Cited 2561 times)",7518,"Yale Law Journal, Vol. 123, Issue 3 (December 2013), pp. 530-615",123 Yale L. J. 530 (2013-2014),"First Amendment, Intellectual Property Law, Statutory Construction, Courts",29,na,18
Incorporation and Originalist Theory [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Journal of Contemporary Legal Issues, Vol. 18, Issue 1 (2009), pp. 409-446",18 J. Contemp. Legal Issues 409 (2009),"Incorporation, Legal Analysis and Writing, Abortion, Assisted Suicide, Evidence, Suicide",28,na,15
Natural Justice [comments],"Solum, Lawrence B. (Cited 2561 times)",7518,"American Journal of Jurisprudence, Vol. 51, pp. 65-106",51 Am. J. Juris. 65 (2006),"History, Philosophy, Natural Law, International Law: History",27,na,91
Originalist Methodology [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"University of Chicago Law Review, Vol. 84, Issue 1 (Winter 2017), pp. 269-296",84 U. Chi. L. Rev. 269 (Winter 2017),"Legal Analysis and Writing, History, Constitutional Law, Jurisprudence",27,na,52
Constitutional Possibilities [comments],"Solum, Lawrence B. (Cited 2561 times)",7518,"Indiana Law Journal, Vol. 83, Issue 1 (Winter 2008), pp. 307-338",83 Ind. L.J. 307 (2008),"Jurisprudence, Causation",25,na,28
How NFIB v. Sebelius Affects the Constitutional Gestalt [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Washington University Law Review, Vol. 91, Issue 1 (2013), pp. 1-58",91 Wash. U. L. Rev. 1 (2013-2014),"Constitutional Law, Health Law, Judges, Jurisdiction, Jurisprudence",25,na,38
Download It While It's Hot: Open Access and Legal Scholarship [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Lewis & Clark Law Review, Vol. 10, Issue 4 (Winter 2006), pp. 841-868",10 Lewis & Clark L. Rev. 841 (2006),"Sports, Research, Advertising, Attorneys, Professional Ethics, Science and Technology",23,na,12
A Tournament of Virtue [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Florida State University Law Review, Vol. 32, Issue 4 (Summer 2005), pp. 1365-1400",32 Fla. St. U. L. Rev. 1365 (2004-2005),"Judges, Law and Society",22,na,26
Judicial Selection: Ideology versus Character [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Cardozo Law Review, Vol. 26, Issue 2 (January 2005), pp. 659-690",26 Cardozo L. Rev. 659 (2004-2005),"Judges, Politics, Agency, Economics, Labor",22,na,11
The Unity of Interpretation [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Boston University Law Review, Vol. 90, Issue 2 (April 2010), pp. 551-578",90 B.U. L. Rev. 551 (April 2010),"Judges, Literature, Human Rights Law, Human Rights Law, International Law: History",20,na,32
Situating Political Liberalism [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Chicago-Kent Law Review, Vol. 69, Issue 3 (1994), pp. 549-588",69 Chi.-Kent L. Rev. 549 (1993-1994),"Politics, Jurisprudence",18,na,15
Constitutional Texting [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"San Diego Law Review, Vol. 44, Issue 1 (February-March 2007), pp. 123-152",44 San Diego L. Rev. 123 (2007),"Communications Law, Punishment, Cell Phones, Fourth Amendment, Law Enforcement, Traffic Laws",17,na,6
The Positive Foundations of Formalism: False Necessity and American Legal Realism [reviews],"Solum, Lawrence B. (Cited 2561 times)",7518,"Harvard Law Review, Vol. 127, Issue 8 (June 2014), pp. 2464-2498",127 Harv. L. Rev. 2464 (2013-2014),"Judges, Jurisprudence, Legal Systems",17,na,28
Blogging and the Transformation of Legal Scholarship [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Washington University Law Review, Vol. 84, Issue 5 (2006), pp. 1071-1088",84 Wash. U. L. Rev. 1071 (2006),"Sports, Gender, Legal Analysis and Writing, Race, Race, Advertising, Communications Law, Internet",17,na,7
Alternative Court Structure in the Future of the California Judiciary: 2020 Vision [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Southern California Law Review, Vol. 66, Issue 5 (July 1993), pp. 2121-2182",66 S. Cal. L. Rev. 2121 (1992-1993),"Dispute Resolution, Judiciary, Courts, Police",17,na,5
"Judicial Selection, Appointments Gridlock, and the Nuclear Option [article]","Law, David S. (Cited 930 times); Solum, Lawrence B. (Cited 2561 times)",7518,"Journal of Contemporary Legal Issues, Vol. 15, pp. 51-104",15 J. Contemp. Legal Issues 51 (2006),"Constitutional Amendment, Constitutional Law, Politics, Consent, Judges, President/Executive Department, Legislation",17,na,23
Presumptions and Transcendentalism--You Prove It - Why Should I [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Harvard Journal of Law & Public Policy, Vol. 17, Issue 3 (Summer 1994), pp. 691-714",17 Harv. J. L. & Pub. Pol'y 691 (1994),"Presumptions, Immunity, Proof, Evidence",15,na,5
Virtues and Voices [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Chicago-Kent Law Review, Vol. 66, Issue 1 (1990), pp. 111-140",66 Chi.-Kent L. Rev. 111 (1990),"Constitutional Law, Jurisprudence, Justiciability",15,na,na
The Future of Copyright [reviews],"Solum, Lawrence B. (Cited 2561 times)",7518,"Texas Law Review, Vol. 83, Issue 4 (March 2005), pp. 1137-1172",83 Tex L. Rev. 1137 (March 2005),"Communications Law, Copyright, Race",14,na,9
Novel Public Reasons [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Loyola of Los Angeles Law Review, Vol. 29, Issue 4 (June 1996), pp. 1459-1486",29 Loy. L. A. L. Rev. 1459 (1995-1996),"Jurisprudence, Abortion, Natural Law",13,na,na
An Economic Analysis of Domain Name Policy [article],"Manheim, Karl M. (Cited 30 times); Solum, Lawrence B. (Cited 2561 times)",7518,"Hastings Communications and Entertainment Law Journal (Comm/Ent), Vol. 25, Issue 3 (2003), pp. 359-498",25 Hastings Comm. & Ent. L.J. 359 (2002-2003),"Computer Law, Economics, Intellectual Property Law, Dispute Resolution, Age, Internet",12,2,11
Questioning Cultural Commons [comments],"Solum, Lawrence B. (Cited 2561 times)",7518,"Cornell Law Review , Vol. 95, Issue 4 (May 2010), pp. 817-838",95 Cornell L. Rev. 817 (2009-2010),"Environmental Law, Intellectual Property Law, Law and Society, Discipline",11,na,31
The Value of Dissent [reviews],"Solum, Lawrence B. (Cited 2561 times)",7518,"Cornell Law Review , Vol. 85, Issue 3 (1999-2000), pp. 859-882",85 Cornell L. Rev. 859 (1999-2000),"Law and Society, Constitutional Law, Democracy, First Amendment, Jurisprudence",9,na,2
"Narrative, Normativity, and Causation [article]","Solum, Lawrence B. (Cited 2561 times)",7518,"Michigan State Law Review, Vol. 2010, Issue 3 (Fall 2010), pp. 597-622",2010 Mich. St. L. Rev. 597 (2010),"Causation, Judges, Criminal Law, Plea Bargaining",8,na,5
"Triangulating Public Meaning: Corpus Linguistics, Immersion, and the Constitutional Record [article]","Solum, Lawrence B. (Cited 2561 times)",7518,"Brigham Young University Law Review, Vol. 2017, Issue 6 (2017), pp. 1621-1682",2017 BYU L. Rev. 1621 (2017),"Constitutional Law, Legal History, First Amendment, Religion",7,1,45
Artificial Meaning [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Washington Law Review, Vol. 89, Issue 1 (March 2014), pp. 69-86",89 Wash. L. Rev. 69 (2014),"Legal Analysis and Writing, States, History",7,na,108
Caution: Estoppel Ahead: Cleveland v. Policy Management Systems Corporation [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Loyola of Los Angeles Law Review, Vol. 32, Issue 2 (January 1999), pp. 461-498",32 Loy. L. A. L. Rev. 461 (1998-1999),"Estoppel, Judges, Discrimination, Employees",7,1,7
Virtue as the End of Law: An Aretaic Theory of Legislation [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Jurisprudence, Vol. 9, Issue 1 (May 2018), pp. 6-18",Full Text Not Currently Available in HeinOnline,"Legislation, Economics, Jurisprudence",na,na,na
Pluralism and Public Legal Reason [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"William and Mary Bill of Rights Journal , Vol. 15, Issue 1 (October 2006), pp. 7-24",15 Wm. & Mary Bill Rts. J. 7 (2006-2007),"Human Rights Law, Sexual Orientation, Jurisprudence",7,na,5
The Boundaries of Legal Discourse and the Debate over Default Rules in Contract Law [comments],"Solum, Lawrence B. (Cited 2561 times)",7518,"Southern California Interdisciplinary Law Journal, Vol. 3, Issue 1 (Fall 1993), pp. 311-334",3 S. Cal. Interdisc. L.J. 311 (1993-1994),"Boundaries, Hermeneutics, Consent, Contracts",6,na,5
Pluralism and Modernity [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Chicago-Kent Law Review, Vol. 66, Issue 1 (1990), pp. 93-110",66 Chi.-Kent L. Rev. 93 (1990),"Politics, Constitutional Law, Democracy, Religious Freedom",5,na,3
"Foreword: History, Fable and Constitutional Interpretation [comments]","Solum, Lawrence B. (Cited 2561 times)",7518,"Loyola of Los Angeles Law Review, Vol. 25, Issue 4 (June 1992), pp. 1135-1142",25 Loy. L. A. L. Rev. 1135 (1991-1992),"History, Jurisprudence, Liberty",5,na,6
The Foundations of Liberty [reviews],"Solum, Lawrence B. (Cited 2561 times)",7518,"Michigan Law Review, Vol. 97, Issue 6 (May 1999), pp. 1780-1812",97 Mich. L. Rev. 1780 (1998-1999),"Jurisprudence, Politics, Liberty, Rule of Law",4,na,1
Surprising Originalism: The Regula Lecture [comments],"Solum, Lawrence B. (Cited 2561 times)",7518,"ConLawNOW, Vol. 9, pp. 235-278",9 ConLawNOW 235 (2017-2018),"Constitutional Law, Jurisprudence, Congress, Evidence, States, First Amendment, Legal History, Religion",3,na,na
Originalist Theory and Precedent: A Public Meaning Approach [reviews],"Solum, Lawrence B. (Cited 2561 times)",7518,"Constitutional Commentary, Vol. 33, Issue 3 (Fall 2018), pp. 451-470",33 Const. Comment. 451 (2018),"Constitutional Law, Jurisprudence, Congress, Evidence, States, First Amendment, Legal History, Religion",3,na,39
Construction and Constraint: Discussion of Living Originalism [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Jerusalem Review of Legal Studies, Vol. 7, Issue 1 (June 2013), pp. 17-34",7 Jrslm. Rev. Legal Stud. 17 (2013),"Judges, Jurisprudence, Constitutional Law",1,na,8
The Decision to Uphold the Mandate as Tax Represents a Gestalt Shift in Constitutional Law: From: Legal Theory Blog [article],"Solum, Lawrence (Cited 2561 times)",7518,"Journal of Law, Vol. 3, Issue 1 (2013), pp. 173-178",3 J. L. 173 (2013),"Constitutional Law, Health Law, Judges, Federalism, Legal History, Supreme Court of the United States",1,na,3
Republican Constitutionalism [reviews],"Solum, Lawrence B. (Cited 2561 times)",7518,"Constitutional Commentary, Vol. 32, Issue 1 (Winter 2017), pp. 175-206",32 Const. Comment. 175 (2017),"Jurisprudence, Politics, Democracy, Supreme Court of the United States",1,na,12
Destruction of Evidence [article],"Solum, Lawrence B. (Cited 2561 times); Marzen, Stephen J. (Cited 1 times)",7518,"Litigation, Vol. 16, Issue 1 (Fall 1989), pp. 11-65",16 Litig. 11 (1989-1990),"Evidence, Investigations, Practice and Procedure, Trials, Professional Ethics",1,na,2
Originalism and the Natural Born Citizen Clause [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Immigration and Nationality Law Review, Vol. 29, Issue 1 (2008), pp. 593-602",29 Immigr. & Nat'lity L. Rev. 593 (2008),"Citizenship, President/Executive Department, Constitutional Law, Legal History",na,na,5
"Legal Theory Lexicon: Legal Theory, Jurisprudence, and the Philosophy of Law [article]","Solum, Lawrence B. (Cited 2561 times)",7518,"Journal of Law, Vol. 1, Issue 2 (2011), pp. 417-422",1 J. L. 417 (2011),"Jurisprudence, Philosophy, History",na,na,10
Virtue Jurisprudence: A Virtue-Centered Theory of Judging [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Persona y Derecho, Vol. 69, pp. 5-52",69 Persona & Derecho 5 (2013),"Jurisprudence, Regulation, Rico",na,na,11
Originalism versus Living Constitutionalism: The Conceptual Structure of the Great Debate [comments],"Solum, Lawrence B. (Cited 2561 times)",7518,"Northwestern University Law Review, Vol. 113, Issue 6 (2019), pp. 1243-1296",113 Nw. U. L. Rev. 1243 (2018-2019),"Constitutional Law, Jurisprudence, Congress, Evidence, States, First Amendment, Legal History, Religion",na,na,33
Fritz B. Burns Lecture: Euthanasia: Introduction [comments],"Solum, Lawrence (Cited 2561 times)",7518,"Loyola of Los Angeles Law Review, Vol. 31, Issue 4 (June 1998), pp. 1115-1122",31 Loy. L. A. L. Rev. 1115 (1997-1998),"Euthanasia, Assisted Suicide, States, Suicide",na,na,21
Originalism and the Natural Born Citizen Clause [article],"Solum, Lawrence B. (Cited 2561 times)",7518,"Michigan Law Review First Impressions, Vol. 107, pp. 22-30",107 Mich. L. Rev. First Impressions 22 (2008),"Citizenship, President/Executive Department, History, Presidency",na,na,8
