,Title,Author(s),Journal,Cited (articles),Cited (cases),Accessed,Topics
0,Defending the Quiet Life: The Role of Special Counsel in Director Terminations of Derivative Suits [article],"DeMott, Deborah A. (Cited 1240 times)","Notre Dame Lawyer, Vol. 56, Issue 5 (June 1981), pp. 850-868",7,na,na," Business Judgment Rule, Courts, Adoption"
0,Foreword [comments],"DeMott, Deborah A. (Cited 1240 times)","Law and Contemporary Problems, Vol. 48, Issue 3 (Summer 1985), pp. 1-4",6,na,1," Corporations, Judges, Dispute Resolution, Practice and Procedure, Arbitration"
0,The Crucial but (Potentially) Precarious Position of the Chief Compliance Officer [article],"DeMott, Deborah A. (Cited 1240 times)","Brooklyn Journal of Corporate, Financial & Commercial Law , Vol. 8, Issue 1 (Fall 2013), pp. 56-79",6,na,24," Employment Practice, Accounting, Money, Agency"
0,Corporate Officers as Agents [article],"DeMott, Deborah A. (Cited 1240 times)","Washington and Lee Law Review, Vol. 74, Issue 2 (Spring 2017), pp. 847-880",6,na,25," Corporate Officers, Liability"
0,Transatlantic Perspectives on Partnership Law: Risk and Instability [article],"DeMott, Deborah A. (Cited 1240 times)","Journal of Corporation Law, Vol. 26, Issue 4 (Summer 2001), pp. 879-896",5,na,22," Partnerships, Uniform Partnership Act, Agency"
0,The First Restatement of Agency: What was the Agenda [article],"DeMott, Deborah A. (Cited 1240 times)","Southern Illinois University Law Journal, Vol. 32, Issue 1 (Fall 2007), pp. 17-38",4,na,4," Agency, Employees, Liability, Misconduct, Jurisprudence, Legal Analysis and Writing"
0,Indemnification and Advancement through an Agency Lens [article],"DeMott, Deborah A. (Cited 1240 times)","Law and Contemporary Problems, Vol. 74, Issue 1 (Winter 2011), pp. 175-188",4,na,3," Agency, Indemnification, Debt, Duty of Loyalty, Investment, Liability, Professional Ethics"
0,"The Faces of Loyalty: A Comment on Hillman, Loyalty in the Firm: A Statement of General Principles on the Duties of Partners Withdrawing from Law Firms [comments]","DeMott, Deborah A. (Cited 1240 times)","Washington and Lee Law Review, Vol. 55, Issue 4 (Fall 1998), pp. 1041-1054",4,na,1," General, Legal Profession, Partnerships"
0,Stages of Scandal and the Roles of General Counsel [article],"DeMott, Deborah A. (Cited 1240 times)","Wisconsin Law Review, Vol. 2012, Issue 2 (2012), pp. 463-494",3,na,30," General, Procurement"
0,"Corporate Fox and the Shareholders' Hen House: Reflections on Alford v. Shaw, The [comments]","DeMott, Deborah A. (Cited 1240 times)","North Carolina Law Review, Vol. 65, Issue 3 (March 1987), pp. 569-578",3,na,1," Corporations, Derivative Actions, Good Faith, Minority Shareholders"
0,Fluid Relationships in Transitional Times: A Comment on Employees and Corporate Governance [comments],"DeMott, Deborah A. (Cited 1240 times)","Comparative Labor Law and Policy Journal, Vol. 22, Issue 1 (Fall 2000), pp. 149-158",2,na,3," Employees, Employment, Labor Law, Contracts, Regulation"
0,"Artful Good Faith: An Essay on Law, Custom, and Intermediaries in Art Markets [article]","DeMott, Deborah A. (Cited 1240 times)","Duke Law Journal, Vol. 62, Issue 3 (December 2012), pp. 607-644",2,2,24," Good Faith, Forfeiture, Government, States, Artifacts"
0,"Further Perspectives on Corporate Wrongdoing, In Pari Delicto, and Auditor Malpractice [notes]","DeMott, Deborah A. (Cited 1240 times)","Washington and Lee Law Review, Vol. 69, Issue 1 (Winter 2012), pp. 339-354",2,na,4," Malpractice, Agency, Corporations"
0,The Contours and Composition of Agency Doctrine: Perspectives from History and Theory on Inherent Agency Power [article],"DeMott, Deborah A. (Cited 1240 times)","University of Illinois Law Review, Vol. 2014, Issue 5 (2014), pp. 1813-1834",1,na,18," Agency, History, Contracts, Liability"
0,The Milieu of the Boardroom and the Precinct of Employment [article],"DeMott, Deborah A. (Cited 1240 times)","North Carolina Law Review, Vol. 89, Issue 3 (March 2011), pp. 749-758",1,na,9," Employment, Confidentiality, Liability"
0,"Appropriating Form: A Comment on Summers, How Law Is Formal and Why It Matters [article]","DeMott, Deborah A. (Cited 1240 times)","Cornell Law Review, Vol. 82, Issue 5 , pp. 1230-1242",na,na,7," Interest, Leasing, Liability, Real Estate"
0,Bank Conflicts Raise Threat of Lawsuits over M&(and)A [article],"DeMott, Deborah A. (Cited 1240 times)","International Financial Law Review, Vol. 23, pp. 27-29",na,na,na," Liability, Torts, Banking, Fees, Tender Offers, Investment"
0,The Texture of Loyalty [comments],"DeMott, Deborah A. (Cited 1240 times)","Studies in International Financial, Economic, and Technology Law, Vol. 7, pp. 23-48",na,na,2," Legal Profession, Democracy, Remedies"
0,"Fiduciary Breach, Once Removed [article]","DeMott, Deborah A. (Cited 1240 times)","Texas Law Review See Also, Vol. 94, pp. 238-249",na,na,9," Liability, Aiding and Abetting, Banking, Torts, Misconduct"
0,Directors' Duty of Care and the Business Judgment Rule: American Precedents and Australian Choices [article],"DeMott, Deborah A. (Cited 1240 times)","Bond Law Review, Vol. 4, Issue 2 (1992), pp. [i]-144",na,na,na," Bankruptcy Law, Corporations"
0,Abandoned...without a Word of Warning: Perspectives on Maples v. Thomas [article],"DeMott, Deborah A. (Cited 1240 times)","Duke Journal of Constitutional Law & Public Policy, Vol. 8, Special Issue (2012), pp. 39-60",na,na,3," Criminal Law and Procedure, Fourteenth Amendment, Courts, Legal Profession, Practice and Procedure, Products Liability Law, Torts"
