Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Race and Gender as Explicit Sentencing Factors [article],"Hessick, Carissa Byrne (Cited 475 times)",4737,"Journal of Gender, Race & Justice, Vol. 14, Issue 1 (Fall 2010), pp. 127-142",na,15,na,134,na
The Non-Redelegation Doctrine [article],"Hessick, F. Andrew (Cited 477 times); Hessick, Carissa Byrne (Cited 475 times)",4737,"William & Mary Law Review, Vol. 55, Issue 1 (October 2013), pp. 163-220",55 Wm. & Mary L. Rev. 163 (2013-2014),12,na,10,na
Prosecutorial Subornation of Perjury: Is the Fair Justice Agency the Solution We Have Been Looking For [article],"Hessick, Carissa (Cited 475 times)",4737,"South Dakota Law Review, Vol. 47, Issue 2 (2002), pp. 255-281",47 S.D. L. Rev. 255 (2002),12,na,7,na
Procedural Rights at Sentencing [article],"Hessick, Carissa Byrne (Cited 475 times); Hessick, F. Andrew (Cited 477 times)",4737,"Notre Dame Law Review, Vol. 90, Issue 1 (November 2014), pp. 187-234",90 Notre Dame L. Rev. 187 (2014-2015),11,5,23,na
"Juveniles, Sex Offenses, and the Scope of Substantive Law [article]","Hessick, Carissa Byrne (Cited 475 times); Stinson, Judith M. (Cited 83 times)",4737,"Texas Tech Law Review, Vol. 46, Issue 1 (Fall 2013), pp. 5-28",na,10,na,56,na
Towards a Theory of Mitigation [article],"Hessick, Carissa Byrne (Cited 475 times); Berman, Douglas A. (Cited 847 times)",4737,"Boston University Law Review, Vol. 96, Issue 1 (January 2016), pp. 161-218",96 B.U. L. Rev. 161 (2016),8,3,43,na
A Critical View of the Sentencing Commission's Recent Recommendations to Strengthen the Guidelines System [article],"Hessick, Carissa Byrne (Cited 475 times)",4737,"Houston Law Review, Vol. 51, Issue 5 (2014), pp. 1335-1380",na,8,na,11,na
The Limits of Child Pornography [article],"Hessick, Carissa Byrne (Cited 475 times)",4737,"Indiana Law Journal, Vol. 89, Issue 4 (Fall 2014), pp. 1437-1484",89 Ind. L.J. 1437 (2014),8,na,45,na
Prioritizing Policy before Practice after Booker [article],"Hessick, Carissa Byrne (Cited 475 times)",4737,"Federal Sentencing Reporter, Vol. 18, Issue 3 (February 2006), pp. 167-169",18 Fed. Sent. R. 167 (2005-2006),6,na,na,na
Vagueness Principles [article],"Hessick, Carissa Byrne (Cited 475 times)",4737,"Arizona State Law Journal, Vol. 48, Issue 4 (Winter 2016), pp. 1137-1168",48 Ariz. St. L.J. 1137 (2016),5,na,38,na
Corpus Linguistics and the Criminal Law [article],"Hessick, Carissa Byrne (Cited 475 times)",4737,"Brigham Young University Law Review, Vol. 2017, Issue 6 (2017), pp. 1503-1530",2017 BYU L. Rev. 1503 (2017),4,na,19,na
Civilizing Criminal Settlements [article],"Gold, Russell M. (Cited 81 times); Hessick, Carissa Byrne (Cited 475 times); Hessick, F. Andrew (Cited 477 times)",4737,"Boston University Law Review, Vol. 97, Issue 5 (October 2017), pp. 1607-1660",97 B.U. L. Rev. 1607 (2017),4,na,26,na
The Right of Publicity in Digitally Produced Images: How the First Amendment Is Being Used to Pick Celebrities' Pockets [article],"Hessick, Carissa Byrne (Cited 475 times)",4737,"UCLA Entertainment Law Review, Vol. 10, Issue 1 (Fall 2002), pp. 1-18",10 UCLA Ent. L. Rev. 1 (2002-2003),3,na,8,na
Towards a Series of Academic Norms for #LawProf Twitter [article],"Hessick, Carissa Byrne (Cited 475 times)",4737,"Marquette Law Review, Vol. 101, Issue 4 (Summer 2018), pp. 903-924",na,3,na,12,na
Johnson v. United States and the Future of the Void-for-Vagueness Doctrine [article],"Hessick, Carissa Byrne (Cited 475 times)",4737,"New York University Journal of Law and Liberty, Vol. 10, Issue 1 (2016), pp. 152-167",na,3,na,28,na
"Rita, Claiborne, and the Courts of Appeals' Attachment to the Sentencing Guidelines [article]","Hessick, Carissa Byrne (Cited 475 times); Hessick, F. Andrew (Cited 477 times)",4737,"Federal Sentencing Reporter, Vol. 19, Issue 3 (February 2007), pp. 171-176",na,2,na,na,na
Five Years of Appellate Problems after Booker [article],"Hessick, Carissa Byrne (Cited 475 times); Hessick, F. Andrew (Cited 477 times)",4737,"Federal Sentencing Reporter, Vol. 22, Issue 2 (December 2009), pp. 85-88",na,2,na,na,na
Federal Sentencing Changes since the Change Election [article],"Hessick, Carissa Byrne (Cited 475 times); Hessick F. Andrew (Cited 477 times)",4737,"Federal Sentencing Reporter, Vol. 23, Issue 2 (December 2010), pp. 143-145",na,2,na,1,na
Post-Booker Leniency in Child Pornography Sentencing [article],"Hessick, Carissa Byrne (Cited 475 times)",4737,"Federal Sentencing Reporter , Vol. 24, Issue 2 (December 2011), pp. 87-92",24 Fed. Sent'g Rep. 87 (2011-2012),2,1,4,na
Proving Prejudice for Ineffective Assistance Claims after Frye [comments],"Hessick, Carissa Byrne (Cited 475 times)",4737,"Federal Sentencing Reporter, Vol. 25, Issue 2 (December 2012), pp. 147-[ii]",na,2,na,5,na
DNA Exonerations and the Elusive Promise of Criminal Justice Reform [reviews],"Hessick, Carissa Byrne (Cited 475 times)",4737,"Ohio State Journal of Criminal Law, Vol. 15, Issue 1 (Fall 2017), pp. 271-282",na,2,na,27,na
Child Pornography Sentencing in the Sixth Circuit [article],"Hessick, Carissa Byrne (Cited 475 times)",4737,"University of Dayton Law Review, Vol. 41, Issue 3 (Fall 2016), pp. 381-420",na,na,na,11,na
Revisiting the Prejudice Standard for Ineffective Assistance of Counsel Claims [article],"Byrne Hessick, Carissa (Cited 475 times)",4737,"Arkansas Lawyer, Vol. 53, Issue 4 (Fall 2018), pp. 46-48",53 Ark. Law. 46 (2018),na,na,1,na
The Expansion of Child Pornography Law [article],"Hessick, Carissa Byrne (Cited 475 times)",4737,"New Criminal Law Review, Vol. 21, Issue 3 (Summer 2018), pp. 321-344",na,na,na,37,na
Booker in the Circuits: Backlash or Balancing Act [article],"Hessick, Carissa Byrne (Cited 475 times)",4737,"HLRe: Off the Record, Vol. 6, pp. 23-34",6 HLRe: Off Rec. 23 (2015-2016),na,na,na,na
Symposium: Conference on the Ethics of Legal Scholarship: Introduction [comments],"Hessick, Carissa Byrne (Cited 475 times); Horwitz, Paul (Cited 685 times); Oldfather, Chad (Cited 3 times)",4737,"Marquette Law Review, Vol. 101, Issue 4 (Summer 2018), pp. 887-896",na,na,na,5,na
"Gideon at 50: One Step Forward, Two Steps Back [article]","Fischer, Aanda; Hessick, Carissa Byrne (Cited 475 times)",4737,"Minority Trial Lawyer, Vol. 11, Issue 3 (Spring 2013), pp. 2-3",11 Minority Trial Law. 2 (2012-2013),na,na,na,na
Betterman v. Montana and the Underenforcement of Constitutional Rights at Sentencing [notes],"Hessick, Carissa Byrne (Cited 475 times)",4737,"Ohio State Journal of Criminal Law, Vol. 14, Issue 1 (Fall 2016), pp. 323-336",na,na,na,4,na
Sixth Amendment Sentencing after Hurst [article] *new*,"Hessick, Carissa Byrne (Cited 475 times); Berry, William W. III (Cited 251 times)",4737,"UCLA Law Review, Vol. 66, Issue 2 (March 2019), pp. 448-521",66 UCLA L. Rev. 448 (2019),na,na,na,na
