Title,Author(s),id,Journal,BBCite,Cited (articles),Cited (cases),Accessed,Topics
Why Plea Bargains Are Not Confessions [article],"Garrett, Brandon L. (Cited 1294 times)",2376,"William & Mary Law Review, Vol. 57, Issue 4 (March 2016), pp. 1415-1444",na,5,na,68,na
Interrogation Policies [article],"Garrett, Brandon L. (Cited 1294 times)",2376,"University of Richmond Law Review, Vol. 49, Issue 3 (March 2015), pp. 895-920",na,4,na,49,na
The Public Interest in Corporate Settlements [article],"Garrett, Brandon L. (Cited 1294 times)",2376,"Boston College Law Review, Vol. 58, Issue 5 (November 2017), pp. 1483-1544",58 B.C. L. Rev. 1483 (2017),3,na,44,na
Constitutional Law and the Law of Evidence [article],"Garrett, Brandon L. (Cited 1294 times)",2376,"Cornell Law Review, Vol. 101, Issue 1 (November 2015), pp. 57-122",101 Cornell L. Rev. 57 (2015-2016),3,1,27,na
The Myth of the Reliability Test [article],"Garrett, Brandon L. (Cited 1294 times); Fabricant, M. Chris (Cited 52 times)",2376,"Fordham Law Review, Vol. 86, Issue 4 (March 2018), pp. 1559-1600",na,3,na,51,na
Bad Hair: The Legal Response to Mass Forensic Errors [article],"Garrett, Brandon L. (Cited 1294 times)",2376,"Litigation, Vol. 42, Issue 4 (Summer 2016), pp. 32-36",na,3,na,10,na
Trial and Error: Learning from Patterns of Mistakes [article],"Garrett, Brandon L. (Cited 1294 times)",2376,"Criminal Justice, Vol. 26, Issue 4 (Winter 2012), pp. 30-42",26 Crim. Just. 30 (2011-2012),2,na,22,na
False Confessions [article],"Garrett, Brandon L. (Cited 1294 times)",2376,"Litigation, Vol. 37, Issue 4 (Summer 2011), pp. 54-58",na,2,na,28,na
The Banality of Wrongful Executions [reviews],"Garrett, Brandon L. (Cited 1294 times)",2376,"Michigan Law Review, Vol. 112, Issue 6 (April 2014), pp. 979-992",na,2,na,14,na
Constitutional Reasonableness [article],"Garrett, Brandon L. (Cited 1294 times)",2376,"Minnesota Law Review, Vol. 102, Issue 1 (November 2017), pp. 61-126",102 Minn. L. Rev. 61 (November 2017),2,na,52,na
Capital Jurors in an Era of Death Penalty Decline [article],"Garrett, Brandon (Cited 1294 times); Krauss, Daniel (Cited 22 times); Scurich, Nicholas (Cited 32 times)",2376,"Yale Law Journal Forum, Vol. 126, pp. 417-430",126 Yale L.J. F. 417 (2016-2017),2,na,18,na
Towards an International Right to Claim Innocence [comments],"Garrett, Brandon L. (Cited 1294 times)",2376,"California Law Review, Vol. 105, Issue 4 (August 2017), pp. 1173-1222",na,1,na,36,na
Applause for the Plausible [article],"Garrett, Brandon L. (Cited 1294 times)",2376,"University of Pennsylvania Law Review Online, Vol. 162, pp. 221-230",na,1,2,3,na
The Proficiency of Experts [article],"Garrett, Brandon L. (Cited 1294 times); Mitchell, Gregory (Cited 980 times)",2376,"University of Pennsylvania Law Review, Vol. 166, Issue 4 (March 2018), pp. 901-960",166 U. Pa. L. Rev. 901 (2017-2018),1,na,83,na
Judges and Wrongful Convictions [article],"Garrett, Brandon L. (Cited 1294 times)",2376,"Court Review, Vol. 48, Issue 4 (2012), pp. 132-137",48 Ct. Rev. 132 (2012),1,na,58,na
Patterns of Errors [comments],"Garrett, Brandon L. (Cited 1294 times)",2376,"Harvard Law Review Forum, Vol. 130, Issue 7 (May 2017), pp. 287-298",na,1,na,12,na
Evidence-Informed Criminal Justice [comments],"Garrett, Brandon L. (Cited 1294 times)",2376,"George Washington Law Review, Vol. 86, Issue 6 (November 2018), pp. 1490-1524",na,1,na,25,na
The Crime Lab in the Age of the Genetic Panopticon [reviews],"Garrett, Brandon L. (Cited 1294 times)",2376,"Michigan Law Review, Vol. 115, Issue 6 (April 2017), pp. 979-1000",na,1,na,29,na
Introduction: New England Law Review Symposium on Convicting the Innocent [comments],"Garrett, Brandon L. (Cited 1294 times)",2376,"New England Law Review, Vol. 46, Issue 4 (Summer 2012), pp. 671-688",na,1,na,23,na
Forensics and Fallibility: Comparing the Views of Lawyers and Jurors [article],"Garrett, Brandon L. (Cited 1294 times); Mitchell, Gregory (Cited 980 times)",2376,"West Virginia Law Review, Vol. 119, Issue 2 (Winter 2016), pp. 621-710",na,1,na,59,na
A Pioneer in Forensic Science Reform: The Work of Paul Giannelli [notes],"Garrett, Brandon L. (Cited 1294 times)",2376,"Case Western Reserve Law Review, Vol. 68, Issue 3 (Spring 2018), pp. 681-684",na,na,na,7,na
The Reliable Application of Fingerprint Evidence [article],"Garrett, Brandon L. (Cited 1294 times)",2376,"UCLA Law Review Discourse, Vol. 66, pp. 64-79",66 UCLA L. Rev. Discourse 64 (2018),na,na,33,na
Judicial appraisals of risk assessment in sentencing [article] *new*,"Monahan, John (Cited 1238 times); Metz, Anne L.; Garrett, Brandon L. (Cited 1294 times)",2376,"Behavioral Sciences & the Law, Vol. 36, Issue 5 (September/October 2018), pp. 565-575",na,na,na,na,na
Habeas Corpus Standing Alone: A Reply to Lee B. Kovarsky and Stephen I. Vladeck [comments],"Garrett, Brandon L. (Cited 1294 times)",2376,"Cornell Law Review Online, Vol. 98, pp. 35-42",na,na,na,4,na
Rare as Hens' Teeth: The New Geography of the American Death Penalty [article],"Garrett, Brandon L. (Cited 1294 times)",2376,"Human Rights, Vol. 42, Issue 2 (2016), pp. 2-9",42 Hum. Rts. 2 (2016-2017),na,na,10,na
The Global Evolution of Corporate Prosecutions [article],"Garrett, Brandon (Cited 1294 times)",2376,"Law and Financial Markets Review, Vol. 11, Issue 2-3 (June-September 2017), pp. 55-60",na,na,na,na,na
Forensic Fail: Introduction [comments],"Garrett, Brandon L. (Cited 1294 times)",2376,"Judicature, Vol. 102, Issue 1 (Spring 2018), pp. 15-17",na,na,na,na,na
Unconstitutionally Illegitimate Discrimination [article],"Garrett, Brandon L. (Cited 1294 times)",2376,"Virginia Law Review, Vol. 104, Issue 8 (December 2018), pp. 1471-1528",104 Va. L. Rev. 1471 (2018),na,na,27,na
United States v. Goliath [article],"Garrett, Brandon L. (Cited 1294 times)",2376,"Virginia Law Review in Brief, Vol. 93, pp. 105-114",na,na,na,7,na
"Speakers/Presentations:Introduction: Symposium on Forensics, Statistics, and Law [comments]","Garrett, Brandon L. (Cited 1294 times)",2376,"Virginia Journal of Criminal Law, Vol. 6, Issue 2 (2018), pp. 1-7",na,na,na,na,na
Eyewitnesses and Exclusion [article],"Garrett, Brandon L. (Cited 1294 times)",2376,"Vanderbilt Law Review, Vol. 65, Issue 2 (March 2012), pp. 449-506",65 Vand. L. Rev. 449 (March 2012),na,na,46,na
The Impact of Proficiency Testing Information and Error Aversions on the Weight Given to Fingerprint Evidence [article],"Mitchell, Gregory (Cited 980 times); Garrett, Brandon L. (Cited 1294 times)",2376,"Behavioral Sciences & the Law, Vol. 37, Issue 2 (March - April 2019), pp. 195-210",na,na,na,na,na
The Myth of the Presumption of Innocence [article],"Garrett, Brandon L. (Cited 1294 times)",2376,"Texas Law Review See Also, Vol. 94, pp. 178-187",na,na,na,29,na
Judicial Reliance on Risk Assessment in Sentencing Drug and Property Offenders: A Test of the Treatment Resource Hypothesis [article] *new*,"Garrett, Brandon L. (Cited 1294 times); Jakubow, Alexander (Cited 6 times); Monahan, John (Cited 1238 times)",2376,"Criminal Justice and Behavior, Vol. 46, Issue 6 (June 2019), pp. 799-810",na,na,na,na,na
The State of the Death Penalty [article],"Desai, Ankur (Cited 6 times); Garrett, Brandon L. (Cited 1294 times)",2376,"Notre Dame Law Review, Vol. 94, Issue 3 (January 2019), pp. 1255-1312",94 Notre Dame L. Rev. 1255 (2018-2019),na,na,82,na
The Boom and Bust of American Imprisonment [reviews],"Garrett, Brandon L. (Cited 1294 times)",2376,"Texas Law Review, Vol. 96, Issue 1 (November 2017), pp. 163-180",na,na,na,33,na
